"Quotation Report - Date : January-28, 2026 11:00 AM",,,,,,,,,,,,,
No,Number,Company,Date,Type,Client,Project Name,Description,Material,Material Code,Quo. Value,Cur.,MVL Contact,Status
11721,Q-1113-635,MICRON,17 Nov 2013,IQ,Golden R.R.,Golden Relief Resources_Supply Of 750 Gallons Of DC315 - PO 27297,750 Gals DC315 Thermal Barrier,,,45750,USD, ,Order
11722,Q-1113-634,MICRON,17 Nov 2013,IQ,Shah F.C.,"Herat, Afghanistan",75 Gals DC315 Thermal Barrier,,,4725,USD, ,Order
11723,Q-1113-631,MICRON,14 Nov 2013,IQ,Ecc-i ,ECCI PROJECT 5999_Supply Of Sikaflex Construction+,Supply Of Sikaflex Construction+,,,8225,USD,Maricar I.,Order
11724,Q-1113-630,MICRON,13 Nov 2013,IQ,Contrack I.I.,CONTRACK INTERNATIONAL PROJECT_SUPPPLY OF PVC WINDOWS,PVC WINDOWS,,,145092.05,USD,Raquel I.,Quotation
11725,RFQ-256-629,MACRO,12 Nov 2013,RFQ,Century M.S.,Shorabak Fit Out_Supply Of Materials To Fix Filters In The Sand Trap - CMS,Materials To Fix Filters In The Sand Trap - CMS,Mechanical Items,Mechanical,4275,USD,Maricar I.,Order
11726,Q-1113-628,MICRON,12 Nov 2013,IQ,Ecc-i ,CAMP HERO _SUPPLY OF 625 GALLONS OF DC315 THERMAL BARRIER,625 Gals DC315 THERMAL BARRIER,,,37500,USD, ,Quotation
11727,RFQ-256-627,MACRO,12 Nov 2013,RFQ,Rubaiya Z.B.,Shorabak Fit Out_Supply Of Fiberglass Insulation - KIMMCO,Fiberglass Insulation - KIMMCO,Building Materials,Various,8791.25,USD,Maricar I.,Order
11728,Q-1113-625,FIRESTOP,11 Nov 2013,IQ,Solico C.L.,"GF+5 PF+HC+43 Typ. Floor +Penthouse Bldg. For ASAS Real Estate At Al Khan,Sharjah-U.A.E.",Firestop Sealant (Intumescent & Acrylic Based) And Fire Barrier Foam,,,23229,USD, ,Quotation
11729,Q-1113-624,MICRON,11 Nov 2013,IQ,Ecc-i ,Camp Hero East - Transportation Of Windows And Accesories,Transportation From Dubai To Camp Hero,,,15750,USD, ,Order
11730,Q-1113-623,MICRON,10 Nov 2013,IQ,Itsi G.C.,ITSI GILBANE PROJECT_Supply Of Copper Tubes / Pipes,COPPER TUBES / PIPES,,,3643.58,USD,Raquel I.,Order
11731,Q-1113-622,MICRON,10 Nov 2013,IQ,Emta C.,Khost Ana Parsa Garrison Afghanistan _Supply Of  1400 Gallons Of DC315 And 25 Sets Of Lapolla Polyurethane,1400 Galllons Of DC315 Thermal Barrier And 25 Sets Lapolla Polyurethane Foam,,,135475,USD, ,Order
11732,RFQ-256-620,MACRO,10 Nov 2013,RFQ,Jubaili B.L.,Shorabak Fit Out_Supply Of Automatic Transfer Switch,Automatic Transfer Switch,Electrical,Electrical,5600,AED,Maricar I.,Order
11733,RFQ-256-619,MACRO,10 Nov 2013,RFQ,Leminar A.C.,"Shorabak Fit Out_Supply Of Exhaust Fan - CASALS, Spain",Exhaust Fans - CASALS,Mechanical Items,Mechanical,30100,AED,Maricar I.,Order
11734,RFQ-256-618,MACRO,10 Nov 2013,RFQ,Systemair M.E.,Shorabak Fit Out_Supply Of Duct Heaters,Duct Heaters,Mechanical Items,Mechanical,34600,AED,Maricar I.,Order
11735,Q-1113-617,MICRON,10 Nov 2013,IQ,Contrack I.I.,CONTRACK INTERNATIONAL PROJECTS_SUPPLY OF ALUMINUM WINDOWS,ALUMINUM WINDOWS,,,118225,USD,Raquel I.,Quotation
11736,Q-1113-615,MICRON,10 Nov 2013,IQ,Ecc-i ,"PROJECT 5999- 05- 3081_Excavation Shoring Steel -Bishek, Kyrgyzstan",Excavation Shoring Steel,,,54688.8,USD,Raquel I.,Order
11737,RFQ-256-614,MACRO,08 Nov 2013,RFQ,Industrial E.C.,Shorabak Fit Out_Supply Of Floor Drain - ZURN,129 Pcs Floor Drain - ZURN,Building Materials,Various,5869.5,USD,Maricar I.,Order
11738,Q-1113-613,MICRON,07 Nov 2013,IQ,Shah F.C.,Shah Fisal Construction Company_Supply Of 100 Gallons Of DC315 Thermal Barrier-Ex Works,100 Gals DC315 Thermal / Fire Barrier,,,6300,USD, ,Order
11739,Q-1113-611,MICRON,06 Nov 2013,IQ,Metag ,Ex Works - Supply Of 20 Gals DC315 Thermal / Fire Barrier,20 Gals DC 315 Thermal / Fire Barrier,,,1180,USD, ,Order
11740,Q-1113-609,MICRON,05 Nov 2013,IQ,Ecc-i ,Project 5999_Supply Of Nuts And Washer - PO 349206-1,Nuts And Washers,,,2115,USD, ,Order
11741,RFQ-256-608,MACRO,05 Nov 2013,RFQ,Bin M.&.,Shorabak Fit Out_Supply Of Hot Water Circulation Pump,Hot Water Circulation Pump,Building Materials,Various,520,AED,Maricar I.,Order
11742,RFQ-256-607,MACRO,05 Nov 2013,RFQ,Century M.S.,Shorabak Fit Out_Supply Of Roof And Wall Cap,Roof And Wall Cap,Building Materials,Various,1515,AED,Maricar I.,Order
11743,RFQ-256-606,MACRO,04 Nov 2013,RFQ,Century M.S.,Shorabak Fit Out_Supply Of Duct Insulation,Duct Insulation - AFICO,Building Materials,Various,7418,AED,Maricar I.,Order
11744,RFQ-256-605,MACRO,04 Nov 2013,RFQ,Panel T.E.,Shorabak Fit Out_Supply Of Electrical  Panel Board,Electrical Panel Board,Electrical,Electrical,27550,USD,Maricar I.,Order
11745,Q-1113-604,MICRON,04 Nov 2013,IQ,Abdul Q.M.,CAMP SHAHEEN_SUPPLY OF LEAD SHEETS,LEAD SHEETS,,,15400,USD, ,Quotation
11746,RFQ-256-603,MACRO,04 Nov 2013,RFQ,Srg T.L.,Shorabak Fit Out_Supply Of Low Voltage Cables DUCAB,Low Voltage Cables DUCAB,Electrical,Electrical,26070,AED,Maricar I.,Order
11747,RFQ-256-602,MACRO,04 Nov 2013,RFQ,Rajay I.L.,Shorabak Fit Out_Supply Of Additional GI Fittings,GI Fittings - Additional,Fit Out Project,Architectural,133.25,AED,Maricar I.,Order
11748,Q-1113-600,MICRON,02 Nov 2013,IQ,Ecc-i ,Kandahar - Supply Of 200 Gals DC315 Thermal Fire Barrier,200 Gals DC 315 Thermal / Fire Barrier,,,12000,USD, ,Order
11749,RFQ-1013-599,MACRO,31 Oct 2013,RFQ,Baymak M.S.,Shorabak Fit Out_Supply Of Water Heater - Baymak,Water Heater - Baymak,,,3840,USD, ,Order
11750,RFQ-1013-598,MACRO,31 Oct 2013,RFQ,Medal B.E.,Shorabak Fit Out_Supply Of Sink Mixer,Sink Mixer,,,1470,USD,Maricar I.,Order
11751,Q-1013-597,MICRON,31 Oct 2013,IQ,Itsi G.C.,ITSI GILBANE PROJECT_SUPPLY AND TRANSPORTATION OF CASALS CENTRIFUGAL FANS,CASALS CENTRIFUGAL FANS,,,9400,USD, ,Quotation
11752,RFQ-1013-596,MICRON,31 Oct 2013,RFQ,Rajay I.L.,"Shorabak Fit Out Project_Supply Of Valves, Thermometer, P. Gauge, Flanges","Valves, Thermometer, P. Gauge, Flanges",,,13924.25,AED,Maricar I.,Order
11753,RFQ-1013-595,MACRO,30 Oct 2013,RFQ,Mvl G.,"Shorabak Fit Out_Supply Of ATS System GE, ZENITH","ATS System GE, ZENITH",,,25500,AED,Maricar I.,Order
11754,RFQ-1013-594,MACRO,30 Oct 2013,RFQ,Glen D.I.,Shorabak Fit Out_Supply Of Unit Heaters - Dimplex,Unit Heaters - AC3N,,,23218.65,GBP,Maricar I.,Order
11755,RFQ-1013-593,MACRO,30 Oct 2013,RFQ,Storage B.S.,Shorabak Fit Out Project_Supply Of Hydrogen Gas Detector,Hydrogen Gas Detector - SBS,,,6455,USD,Maricar I.,Order
11756,Q-1013-592,MICRON,30 Oct 2013,IQ,Ecc-i ,ECCI Camp Shorabak_Fabrication Of Gun Racks,Fabrication Of Gun Racks,,,31500,USD, ,Quotation
11757,Q-1013-590,MICRON,29 Oct 2013,IQ, ,Lakeshore Toltest_Supply Of Knauf Gypsum Board And Studs,Knauf Gypsum Board And Studs,,,269626.31,USD, ,Quotation
11758,RFQ-1013-588,MACRO,28 Oct 2013,RFQ,Leminar A.C.,SHORABAK FIT OUT PROJECT_SUPPLY OF CMS FANS,FANS - CASAL,,,77650,AED,Maricar I.,Order
11759,Q-1013-587,MICRON,28 Oct 2013,IQ,Ecc-i ,ECCI_Supply Of Hyyperthem Powermax 30 Parts,Hyperthem Powermax 30 Parts,,,2248,USD,Maricar I.,Quotation
11760,Q-1013-586,MICRON,28 Oct 2013,IQ,Venco I.C.,VICC Project_Supply Of 30 Gallons Of DC15 Thermal Barrier,200 Gals DC315 Thermal / Fire Barrier,,,2520,USD, ,Order
11761,RFQ-1013-585,MICRON,27 Oct 2013,RFQ,Elpim E.C.,Shorabak Fit Out Project_Supply Of Cortem Accessories,Cortem Accessories - ELPIM,,,1566,EURO,Maricar I.,Order
11762,Q-1013-584,MICRON,27 Oct 2013,IQ,Ecc-i ,Camp Shorab - Polyurethane Foam 5 Sets - PO348612M9,5 Sets Polyurethane Foam,,,13605,USD, ,Order
11763,Q-1013-583,MICRON,27 Oct 2013,IQ,Ecc-i ,Camp Hero East - Supply Of Legrand Electrical Items,Legrand Electrical Items,,,2789.5,USD,Maricar I.,Quotation
11764,Q-1013-582,MICRON,27 Oct 2013,IQ,Shah F.C.,Supply Of 200 Gallons Of DC315 Thermal Barrier To Afghanistan_Ex Works,200 Gals DC315 Thermal Barrier,,,12600,USD, ,Order
11765,RFQ-1013-581,MACRO,24 Oct 2013,RFQ,Industrial E.C.,Shorabak Fit Out_Supply Of Fire Alarm System - Firelite,Fire Alarm System - Firelite,,,11960,USD,Maricar I.,Order
11766,RFQ-1013-580,MACRO,23 Oct 2013,RFQ,Srg T.L.,Shorabak Fit Out_Supply Of DUCAB Cables,DUCAB Cables,,,6594.55,AED,Maricar I.,Order
11767,RFQ-1013-579,MACRO,23 Oct 2013,RFQ,The E.L.,Shorabak Fit Out_Supply Of Exit Light,Exit Light,,,2595,USD,Maricar I.,Order
11768,Q-1013-578,MICRON,23 Oct 2013,IQ,Ecc-i ,Kandahar - Supply Of 150 Gals DC315 Thermal Fire Barrier,150 Gals DC315 Thermal Fire Barrier,,,9000,USD, ,Order
11769,Q-1013-574,MICRON,22 Oct 2013,IQ,Ecc-i ,Garmsir - Air Freight/Transportation Of Dimplex Unit Heaters,Transportation Of Dimplex Unit Heaters,,,30000,USD, ,Order
11770,RFQ-1013-573,MACRO,22 Oct 2013,RFQ,Gmg D.T.,Shorab Fit Out_Supply Of Cortem Explosion Proof Junction Box,Exproof Junction Box - Cortem,,,1200.6,GBP,Maricar I.,Order
11771,RFQ-1013-572,MACRO,21 Oct 2013,RFQ,Cortem M.E.,"Shorab Fit Out_Supply Of Cortem Explosion Proof Sockets, Plugs, Switch","Explosion Proof Socket, Plug, Switch - Cortem",,,50960,AED,Maricar I.,Order
11772,Q-1013-568,MICRON,20 Oct 2013,IQ,Petrofac E.L.,EXPANSION OF BAB GAS COMPRESSION PH II,SOLAR STREET LIGHTS,,,2189000,USD,Azim R.,Cancled
11773,RFQ-1013-566,MACRO,17 Oct 2013,RFQ,Dogan T.O.,Shorabak Fit Out_Supply Of Fences,FENCES - DOGAN,,,12000.15,USD,Maricar I.,Order
11774,RFQ-1013-565,MACRO,17 Oct 2013,RFQ,Gmg D.T.,Shorabak Fit Out_Supply Of MK Switches,MK Switches - GMG,,,15153.48,GBP,Maricar I.,Order
11775,Q-1013-564,MICRON,17 Oct 2013,IQ,Ecc-i ,Camp Garmsir-Supply Of 100 Gallons Of DC315,100 Gals DC315 Thermal Barrier,,,6300,USD, ,Order
11776,RFQ-1013-563,MICRON,13 Oct 2013,RFQ,Ecc-i ,Shorbak Fit Out Project_Supply Of MK Electrical Materials,MK Electrical Materials,,,0,USD, ,Order
11777,Q-1013-561,MICRON,13 Oct 2013,IQ,Ecc-i ,CAMP SHAHEEN AFGHANISTAN_SUPPLY OF EXPLOSION PROOF EXHAUST FAN - PO 346271 MOD 13,1 Unit Explosion Proof Exhaust Fans,,,4500,USD,Cecil R.,Order
11778,Q-1013-560,MICRON,12 Oct 2013,IQ,Ecc-i ,Camp Samangan,Transportation Charges From Dubai To Camp Samangan,,,10200,USD, ,Quotation
11779,RFQ-1013-559,MACRO,09 Oct 2013,RFQ,Gem I.E.,Shorabak Fit Out_Stationery Vehicle Exhaust System - Plymovent,Stationery Vehicle Exhaust System - Plymovent,,,35509.28,USD, ,Order
11780,RFQ-1013-558,MACRO,09 Oct 2013,RFQ,Akma G.T.,Shorabak Fit Out_Supply Of PVC And CPVC - AKMA,PVC And CPVC - AKMA,,,84975.19,AED,Maricar I.,Order
11781,RFQ-1013-557,MACRO,08 Oct 2013,RFQ,Fara S.C.,Shorabak Fit Out_Supply & Installation Of Roll-Up Door,Roll-Up Door - FARASAZEH,,,74800,USD,Maricar I.,Order
11782,RFQ-1013-555,MACRO,08 Oct 2013,RFQ,Baymak M.S.,Shorabak Fit Out_Supply Of Water Heater,Water Heater - Baymak,,,6680,USD,Maricar I.,Order
11783,Q-1013-553,MICRON,08 Oct 2013,IQ,Gulf E.C.,Gulf Eagle Project_Supply Of 200 Gals Of DC315 Thermal Barrier - LPO 40786,100 Gals DC315 Thermal / Fire Barrier,,,22000,AED,Tamraz M.,Order
11784,Q-1013-551,MICRON,07 Oct 2013,IQ,Shah F.C.,Supply Of 100 Gals DC315 - Ex Works,100 Gals DC315 Thermal Barrier,,,6300,USD, ,Order
11785,Q-1013-550,MICRON,06 Oct 2013,IQ,Venco I.C.,VICC Project_Supply Of 300 Gallons Of Thermal Barrier - V13-21588,300 Gals DC315 Thermal / Fire Barrier,,,18900,USD, ,Order
11786,Q-1013-549,MICRON,06 Oct 2013,IQ,Contrack I.I.,DC315 Thermal Barrier 437 Gals - PO 257-0111-A-QA.01,435 GALS DC 315 Thermal Barrier,,,13110,USD, ,Order
11787,RFQ-1013-546,MACRO,03 Oct 2013,RFQ,Century M.S.,"Dampers, Air Outlets And Filters","Dampers, Air Outlets And Filters",,,24192,AED,Maricar I.,Order
11788,Q-1013-545,MICRON,03 Oct 2013,IQ, ,Lakeshore Khaskunar Project_Transportation And Demurage Charges- K2,Transportation And Demurage Charges- K2,,,13850,USD,Abie M.,Quotation
11789,RFQ-1013-544,MACRO,03 Oct 2013,RFQ,Industrial E.C.,Fan And Fire Extinguisher,Fan And Fire Extinguisher,,,18774.8,USD,Maricar I.,Order
11790,RFQ-1013-543,MACRO,02 Oct 2013,RFQ,Al H.M.,Stainless Steel Bathroom Accessories,Bathroom Fixtures - Knossos,,,14978.7,USD,Maricar I.,Order
11791,Q-1013-542,MICRON,02 Oct 2013,IQ,Baku E.S.,Baku Engineering Supplies Ltd Project,Spare Parts,,,4550.66,USD,Tamraz M.,Quotation
11792,Q-1013-540,MICRON,01 Oct 2013,IQ,Contrack I.I.,Kabul Afghanistan_Supply Of 20 Gallons Of DC315 And 1 Set Of Lapolla Polyurethane,DC315 Thermal Barrier And Lapolla Polyurethane,,,4081,USD, ,Quotation
11793,Q-1013-538,MICRON,01 Oct 2013,IQ,Biltek ,Ana 2/20th Garrison Kunduz Afghanistan_Supply Of 1800 Gallons Of DC315 Thermal Barrier,1800 Gals DC315 Thermal / Fire Barrier,,,113400,USD, ,Order
11794,Q-913-537,MICRON,30 Sep 2013,IQ,Ecc-i ,Camp Hero Project_Supply Of 550 Gallons Of DC315,550 Gals DC315 Thermal Barrier,,,34650,USD, ,Order
11795,RFQ-913-536,MACRO,30 Sep 2013,RFQ,Ecc-i ,Lighting Switches - MK,Lighting Switches - MK,,,6152,AED,Maricar I.,Order
11796,RFQ-913-535,MACRO,30 Sep 2013,RFQ,Smka E.L.,Wiring Accessories - MK,Wiring Accessories - MK,,,23080.64,AED,Maricar I.,Order
11797,RFQ-913-534,MACRO,30 Sep 2013,RFQ,Interplast C.L.,Supply Of Junction Box,Junction Box,,,5763.56,AED,Maricar I.,Order
11798,RFQ-913-533,MACRO,30 Sep 2013,RFQ,Rubaiya Z.B.,CPVC And PVC,CPVC And PVC,,,38467.95,AED,Maricar I.,Order
11799,Q-913-529,MICRON,26 Sep 2013,IQ,Contrack I.I.,Kabul - Ana Heavy Repair Workshop - W912ER-11-D-0009 TASK #008 - PO 281-9240-O-00,Armature - Rewinding/Refurbishment,,,2750,USD, ,Order
11800,Q-913-528,MICRON,26 Sep 2013,IQ,Shah F.C.,Afghan Projects,500 Gals DC315 Thermal Barrier,,,31500,USD, ,Order
11801,Q-913-527,MICRON,26 Sep 2013,IQ,Ecc-i ,Camp Garmsir Afghanistan,Unit Heaters,,,486680,USD, ,Quotation
11802,RFQ-913-526,MACRO,25 Sep 2013,RFQ,Rajay I.L.,Shorabak Fit Out Project_Supply Of GI And BI Pipes,GI And BI Pipes,,,14026.35,AED,Maricar I.,Order
11803,Q-913-525,MICRON,25 Sep 2013,IQ,Contrack I.I.,Kabul Afghanistan_Supply Of Sandwich Panel,Sandwich Panel,,,36000,USD, ,Quotation
11804,Q-913-523,MICRON,24 Sep 2013,IQ,Emta C.,Khost Ana Parsa Garrsion Afghanistan_Supply Of 1440 Gallons Of DC315 Thermal Barrier,1440 Gals DC315 Thermal / Fire Barrier,,,97920,USD, ,Order
11805,Q-913-522,MICRON,24 Sep 2013,IQ,Ecc-i ,Camp Shaheen Afghanistan_Supply Of 500 Gallons Of DC315 Thermal Barrier,500 Gals DC315 Thermal Barrier,,,32500,USD, ,Order
11806,Q-913-521,MACRO,23 Sep 2013,RFQ,Izocam T.V.,Shorabak Fit Our Project_Supply Of Glasswool Insulation Material,Glasswool Insulation Material,,,13903.49,USD, ,Order
11807,Q-913-520,MACRO,23 Sep 2013,RFQ,Al Y.L.,Shorabak Fit Our Project_Supply Of Windows,Windows,,,131235,AED, ,Order
11808,Q-913-519,MICRON,23 Sep 2013,IQ,Contrack I.I.,Qalat - Supply Of 65 Sets Polyurethane - PO 267-6065-A-00-QA,47 Sets Polyurethane Foam,,,125651.68,USD, ,Order
11809,Q-913-518,MICRON,23 Sep 2013,IQ,Ecc-i ,Camp Hero - Supply Of Sandwich Panel,1393.20 M2 Sandwich Panel,,,51548.4,USD, ,Order
11810,RFQ-913-517,MICRON,22 Sep 2013,RFQ,Ecc-i ,Shorabak Fit Ou Project_Supply Of Junction Box,Junction Box,,,0,USD,Maricar I.,Quotation
11811,Q-913-516,MICRON,22 Sep 2013,IQ,Ecc-i ,Camp Garmsir Afghanistan,Water Heater And Unit Heater,,,687336,USD,Azim R.,Order
11812,Q-913-513,MICRON,21 Sep 2013,IQ,Unique W.-.,Developer Test Inquiry,Developer Test Inquiry,,,10500000,USD, ,Order
11813,RFQ-913-512,MACRO,19 Sep 2013,RFQ,Arabian E.S.,Shorabak Fit Out Project_Supply Of Steel Doors,Steel Door,,,98001.54,USD,Maricar I.,Order
11814,RFQ-913-511,MACRO,19 Sep 2013,RFQ,Ay A.O.,Shorabak Fit Out Project_Supply Of PVC Single Door,PVC Single Door,,,12384,USD,Maricar I.,Order
11815,RFQ-913-510,MACRO,18 Sep 2013,RFQ,Cortem M.E.,Shorabak Fit Out Project_Supply Of Fluorescent Light Fixture,Fluorescent Light Fixture,,,26400,AED,Maricar I.,Order
11816,RFQ-913-509,MACRO,18 Sep 2013,RFQ,Aw R.L.,Shorabak Fit Our Project_Supply Of Electrical Materials,Electrical Materials,,,213318,AED,Maricar I.,Order
11817,Q-913-508,MICRON,17 Sep 2013,IQ,Ecc-i ,Camp Hero - Supply Of Sandwich Panel,4888.50 M2 Sandwich Panel,,,179829.66,USD, ,Order
11818,Q-913-506,MICRON,17 Sep 2013,IQ,Itsi G.C.,Kabul Projects,Transportation From US To Kabul,,,92000,USD, ,Quotation
11819,Q-913-504,MACRO,16 Sep 2013,RFQ,Ecc-i ,ECCI SHORABAK FIT OUT WORK_SUPPLY OF WINDOWS,Windows,,,76080,USD, ,Quotation
11820,Q-913-501,MICRON,15 Sep 2013,IQ,Emta C.,Khost Ana Parsa Garrison Afhanistan_Supply Of 360 Gallons Of DC315 Thermal Barrier,360 Gals DC315 Thermal Barrier,,,27000,USD, ,Order
11821,Q-913-500,MICRON,12 Sep 2013,IQ,Clima U.,SHATT ALARAB HOTEL PROJECT BASRAH IRAQ_ SUPPLY OF  8388 M2  ACOUSTIC INSULATION,IZOCAM ACOUSTIC INSULATION,,,21808.8,USD, ,Quotation
11822,Q-913-498,MICRON,11 Sep 2013,IQ,Omran H.G.,C148-016 Kabul Afghanistan_Supply Of 3730 Gallons Of DC315 And 240 Sets Of Lapolla Polyurethane,DC315 Thermal Barrier And Polyurethane Foam,,,918440,USD,Azim R.,Quotation
11823,Q-913-496,MACRO,11 Sep 2013,IQ,Ecc-i ,Polyurethane Foam 50 Sets - PO # 348612M8,50 Sets Polyurethane Foam,,,136050,USD, ,Order
11824,Q-913-495,MICRON,11 Sep 2013,IQ,Murshid B.L.,"GARMSIR PROJECT AFGHANISTAN SUPPLY OF 500 LITERS HOT WATER STORAGE TANK, ELECTRIC WATER  HEATER, SURFACE MOUNTED UNIT HEATER","500 LITERS HOT WATER STORAGE TANK, ELECTRIC WATER  HEATER, SURFACE MOUNTED UNIT HEATER",,,687336,USD,Azim R.,Quotation
11825,Q-913-493,MACRO,08 Sep 2013,IQ, ,Iraq - Design Work For Security Walls Project - IQGP000001,Iraq - Design Work For Security Walls Project,,,5000,USD,Hayat M.,Quotation
11826,Q-913-492,MICRON,08 Sep 2013,IQ,Ecc-i ,Transportation From Dubai To Camp Samangan/Mazar E-Sheriff-Explosion Proof Items,Transportation From Dubai To Camp Samangan/Mazar E-Sheriff-Explosion Proof Items,,,6250,USD,Mahesh B.,Quotation
11827,Q-913-489,MICRON,05 Sep 2013,IQ,Ecc-i ,ANA 3/3/209th Infantry Afghanistan_ Supply Of Various Electrical Materials,Various Electrical Materials,,,0,USD,Maricar I.,Quotation
11828,Q-913-488,MICRON,05 Sep 2013,IQ,Shah F.C.,DC315 1000 Gallons & Lapolla 58 SETS To Afghanistan_Ex_Works,1000 Gals DC315 Thermal Barrier And 35 Sets Of Polyurethane Foam,,,193608,USD, ,Order
11829,Q-913-486,MICRON,04 Sep 2013,IQ,Golden R.R.,9890WO Ref No.17136 - Supply Of 135 Gal DC315 - Ex Works - PO 26308,DC315 Thermal Fire Barrier,,,8505,USD, ,Order
11830,Q-913-485,MICRON,04 Sep 2013,IQ,Biltek ,Ana 2/20th Garrison Kunduz Afghanistan_Supply Of 65 Sets Of Polyurethane Foam And 1800 Gallons Of DC315,Polyurethane Foam And DC315 Thermal Barrier,,,291740,USD, ,Quotation
11831,Q-913-484,MICRON,03 Sep 2013,IQ,Ecc-i ,Garmsir - Supply Of 250 Gallons DC 315,DC 315 Thermal Barrier,,,15750,USD, ,Order
11832,Q-913-483,MACRO,02 Sep 2013,RFQ,Knauf L.,Knauf Gypsum Board,Knauf Gypsum Board,,,277381.97,AED, ,Order
11833,Q-913-482,MACRO,02 Sep 2013,RFQ,Framecad I.F.,ECCI Shorabak Fit Out Work_Supply Of Steel Coil,Steel Coil,,,24172.8,USD, ,Order
11834,Q-913-480,MACRO,01 Sep 2013,IQ,Ecc-i ,W5J9LE-11-C-0045 - MVL.SUBK.4611.000 - Fitout Work,Shorabak Fit Out Work,,,2900040,USD, ,Order
11835,Q-913-479,MICRON,01 Sep 2013,IQ,Ecc-i ,Shaheen - Transportation Of Ventilation Fans,Transportation Of Ventilation Fans,,,17250,USD, ,Order
11836,Q-913-478,MICRON,01 Sep 2013,IQ,Golden R.R.,JOB 9782 WO Ref No. 17050 - Supply Of 880 Gals Of DC315 - PO 26248,DC 315 Thermal Fire Barrier,,,55440,USD, ,Order
11837,Q-813-477,MICRON,31 Aug 2013,IQ,Ecc-i ,"Camp Shaheen - Supply Of Air Compressor,Air Dryer And Vehicle Exhaust Fan","Air Compressor,Air Dryer And Vehicle Exhaust Fan",,,178031,USD,Maricar I.,Order
11838,Q-813-476,MICRON,31 Aug 2013,IQ,Ecc-i ,Garmsir - Supply Of  Concrete Sealer,AZ-103 Concrete Sealer,,,158031.17,USD,Maricar I.,Order
11839,Q-813-475,MICRON,28 Aug 2013,IQ,Michael B.J.,Arch Span Testing - PO 179303,Arch Span Testing,,,7100,USD, ,Order
11840,Q-813-473,MICRON,28 Aug 2013,IQ,Afghanistan R.A.,Supply Of 8 Sets Lapolla Polyurethane Foam - Herat,Lapolla Polyurethane Foam,,,21768,USD, ,Order
11841,Q-813-472,MICRON,27 Aug 2013,IQ,Shah F.C.,Ghazni Project - Supply Of 10 Sets Lapolla Polyurethane,10 Sets Lapolla Polyurethane Foam,,,27210,USD, ,Order
11842,Q-813-471,MICRON,27 Aug 2013,IQ,Ecc-i ,ECCI_SUPPLY OF CONCRETE COMPRESSION MACHINE,CONCRETE COMPRESSION MACHINE,,,0,USD,Maricar I.,Quotation
11843,Q-813-469,MICRON,25 Aug 2013,IQ,Ecc-i ,"Camp Garmsir,Helmand Province Afghanistan_Supply Of 66 Units Of Electromode Electric Unit Heaters",66 Nos Electric Unit Heaters (Explosion Proof),,,108900,USD,Raquel I.,Order
11844,Q-813-468,MICRON,24 Aug 2013,IQ,Contrack I.I.,Qalat - W5J9LE-12-C-0017 - Supply Of 1875 Gallons Of DC315 Thermal Barrier - PO 267-6059-A-00-Q,DC315 Thermal Barrier,,,105000,USD, ,Order
11845,Q-813-467,MICRON,24 Aug 2013,IQ,Gharany G.,Camp Hero Kandahar Province_Supply Of 7 Sets Of Polyurethane And 85 Gallons Of DC315 Thermal Barrier Ex Works Herat Warehouse,7 SetsPolyurethane And 85 Gals DC315 Thermal Barrier,,,24285,USD, ,Order
11846,Q-813-466,MACRO,24 Aug 2013,IQ,Ecc-i ,DC 315 7500 Gallons - PO348612M7,DC 315 Thermal Barrier,,,450000,USD, ,Order
11847,Q-813-465,MICRON,24 Aug 2013,IQ,Obaidullah I.I.,Kabul Afghanistan_Supply Of 8 Sets Of Polyurethane And 105 Sets Of DC315 Ex Works Herat  Warehouse,DC315 Thermal Barrier And Polyurethane,,,28265,USD, ,Quotation
11848,Q-813-464,MICRON,19 Aug 2013,IQ, ,KHASKUNAR LAKESHORE_TAX PAYMENT OF 250 TONS - W912ER-11-D-0013-0003 - P008240_Change Order #03,TAX PAYMENT FOR 250 TONS,,,25000,USD, ,Order
11849,Q-813-461,MICRON,15 Aug 2013,IQ,Contrack I.I.,Kabul,Dowanol PU Remover,,,4400,USD,Mahesh B.,Quotation
11850,Q-813-460,MICRON,13 Aug 2013,IQ,Ecc-i ,Camp Shorabak - RFP-W5J9LE-12-C-0072 - Supply Of Fire Alarm System (4613.000),Fire Detection And Alarm System,,,28706.4,USD,Maricar I.,Quotation
11851,Q-813-455,MICRON,12 Aug 2013,IQ,Emta C.,KHOST ANA PARSA GARRISON AFGHANISTAN-SUPPLY OF1771 GALLONS OF DC315 AND 114 SETS OF LAPOLLA POLYURETHANE,DC315 THERMAL BARRIER AND LAPOLLA POLYURETHANE FOAM,,,433989,USD,Abie M.,Quotation
11852,Q-813-454,MICRON,12 Aug 2013,IQ,Ecc-i ,CAMP SHAHEEN - Supply Of Mechanical Items - PO # 346922M5 And 346271M8,Supply Of Mechanical Items,,,180939.28,USD, ,Order
11853,Q-813-452,MICRON,12 Aug 2013,IQ,Afghanistan R.A.,Herat Afghanistan_Supply Of 220 Gallons Of DC315 - PO 30082013,DC315 Thermal Barrier,,,14300,USD, ,Order
11854,Q-813-451,MICRON,11 Aug 2013,IQ, ,Bagram Air Field Afghanistan_Supply Of Miller Plasma Parts,Miller Plasma Parts,,,6192.5,USD,Mahesh B.,Quotation
