poNumber,poDate,poName,supplier,originalValue,currency,mainOrderId,orderId,entityCode,entity,material,materialCode,poVersion,isChangeOrder,year,month,yearMonth,valueUSD,poSpendUSD,poType,changeOrderGroup,changeOrderTotal,project
RFPO-637-A5305-2,27 Jan 2016,PO for SUPPLY OF KEY MISSING for 27 CYLINDERS PANIC BAR. (RFPO-637-A5305-1),AZIZ ULLAH NASARY WARDAK LTD,158.76,USD,637,1312,A5305,MACRO,Electrical,Electrical,2,True,2016,1,2016-01,158.76,158.76,Change Order,2,2,Delaram Fit Out_Supply Of LIGHTING FIXTURES A3 AND A4 - FRATER
RFPO-982-T1002-1,26 Jan 2016,PO for SUPPLY OF ANEMOSCOPE / AIR FLOW METER UNIT-T UT362,Ali Asger & Brothers LLC,375.0,AED,982,1346,T1002,MACRO,Tools,Tools,1,False,2016,1,2016-01,102.11,102.11,Base PO,1,1,PO for SUPPLY OF ANEMOSCOPE / AIR FLOW METER UNIT-T UT362
RFPO-637-S9152-1,24 Jan 2016,PO for ISUPPLY OF CO3 - INSULATED FLEXIBLE CONDUIT GRAY 3/4 AND 1/2,Sazand Group. Co,1390.62,USD,637,1339,S9152,MACRO,Electrical,Electrical,1,False,2016,1,2016-01,1390.62,1390.62,Base PO,1,1,Delaram Fit Out_Supply Of 3/4 In. IMC--- Arrow Pipe And Alex UL Listed Brand
RFPO-1192-V4257-1,24 Jan 2016,PO for ROCKWOOL,FUJEIRA ROCKWOOL FACTORY,24962.371199999998,AED,1192,1335,V4257,MACRO,Building Materials,Various,1,False,2016,1,2016-01,6797.11,6797.11,Base PO,1,1,Delaram Fit Out_Supply Of ADDITIONAL PVC PIPES AND FITTINGS - MILLI
RFPO-637-E9156-1,24 Jan 2016,PO for CO4 - SUPPLY OF VARIOUS ELECTRICAL MATERIALS,Sunlight Electrical Services,5751.62,USD,637,1345,E9156,MACRO,Electrical,Electrical,1,False,2016,1,2016-01,5751.62,5751.62,Base PO,1,1,PO for CO4 - SUPPLY OF VARIOUS ELECTRICAL MATERIALS
RFPO-637-V6840-1,21 Jan 2016,PO forSUPPLY OF CO4 - EMT GLANDS 3-4 AND 1 INCH EMT COUPLING 1 INCH,CALA LOGISTICS SERVICES,916.3,USD,637,1336,V6840,MVL VENTURES,Building Materials,Various,1,False,2016,1,2016-01,916.3,916.3,Base PO,1,1,Delaram Fit Out_Supply Of FIBERGLASS WOOL AND INSULATION SCREEN
RFPO-566-E6816-1,20 Jan 2016,PO for WATT P&T VALVE AS PER ATTACHED PICTURE,HAJI GHANI SONS,1097.6,USD,566,1328,E6816,MACRO,Building Materials,Various,1,False,2016,1,2016-01,1097.6,1097.6,Base PO,1,1,Delaram Fit Out_Supply Of FITTINGS AND FOR SEWER LINE PIPE
RFPO-637-V6838-1,20 Jan 2016,PO for Thermostat - Danfoss (KP-61),KARYER A/C REF SPARE PARTS TRADING LLC,1215.0,AED,637,1333,V6838,MACRO,Building Materials,Various,1,False,2016,1,2016-01,330.84,330.84,Base PO,1,1,Delaram Fit Out_Supply Of Additional 26 Pcs AC3N Dimplex Unit Heaters
RFPO-637-V6839-1,20 Jan 2016,PO for SUPPLY OF CO3 - DOOR STOPPER - HALF MOON TYPE XA803SC-UNION,CALA LOGISTICS SERVICES,3116.4,USD,637,1334,V6839,MACRO,Building Materials,Various,1,False,2016,1,2016-01,3116.4,3116.4,Base PO,1,1,Delaram Fit Out_Supply Of Stainless Steel Toilet Paper Holder With Cover (Model 02.112-30 Inox Bright)
PO-1005-V6873-2,20 Jan 2016,PO for Electrical Cable,Haji Ghani Sons Past Performance and Panel Board Manufacturing,680.12,USD,1005,1170,V6873,MVL VENTURES,Various,Various,2,True,2016,1,2016-01,680.12,680.12,Change Order,2,2,PO for Electrical Cable
RFPO-637-A5307-1,19 Jan 2016,PO for SUPPLY OF MOI NPCC - Grand Master key,AZIZ ULLAH NASARY WARDAK LTD,2543.1,USD,637,1325,A5307,MACRO,Building Materials,Various,1,False,2016,1,2016-01,2543.1,2543.1,Base PO,1,1,Delaram Fit Out_Supply Of HVAC MATERIALS - FABRICATED
RFPO-637-V6831-1,18 Jan 2016,PO for FOX - SQUARE D DISCONNECT SWITHCES 30 AMP FUSIBLE INDOOR  WITH FUSE,Smart Eyes Security Systems Installation Company,15533.0,USD,637,1320,V6831,MACRO,Various,Various,1,False,2016,1,2016-01,15533.0,15533.0,Base PO,1,1,PO for FOX - SQUARE D DISCONNECT SWITHCES 30 AMP FUSIBLE INDOOR  WITH FUSE
RFPO-637-V6832-1,18 Jan 2016,PO for 30 Amp Fusible Safety switch with Fuse (Out door),Duran Bros,9751.0,USD,637,1321,V6832,MACRO,Electrical,Electrical,1,False,2016,1,2016-01,9751.0,9751.0,Base PO,1,1,Delaram Fit Out_Supply Of BARE COPPER AND GROUNDING CABLE (VATAN KABLO BRAND) AND  EXPLOSION PROOF EMERGENCY BATTERY PACK
RFPO-566-E6813-1,18 Jan 2016,PO for H-Type Lamp 70 Watt Philips,Sunlight Electrical Services,98.6,USD,566,1322,E6813,MACRO,Building Materials,Various,1,False,2016,1,2016-01,98.6,98.6,Base PO,1,1,Delaram Fit Out_Supply Of Additional Weather-strip And Door Vision Glass For Type B.1.1]
RFPO-637-V6837-1,18 Jan 2016,PO for CO3 - CABLE TRAY,NovinSimia. Co,722.16,USD,637,1324,V6837,MACRO,Building Materials,Various,1,False,2016,1,2016-01,722.16,722.16,Base PO,1,1,Delaram Fit Out_Supply Of ADDITIONAL SANITARY WARES AND SIKADUR 31 CF SLOW
RFPO-982-V4352-1,17 Jan 2016,PO for MFNDU - PEGASUS 5 PANEL COLOR RIBBON AND STANDARD CARD 1*100 PACKET,Stationerydubai,2450.0,AED,982,1314,V4352,MACRO,Various,Various,1,False,2016,1,2016-01,667.12,667.12,Base PO,1,1,PO for MFNDU - PEGASUS 5 PANEL COLOR RIBBON AND STANDARD CARD 1*100 PACKET
PO-1005-E6948-2,17 Jan 2016,PO for Ceiling Fans- Panasonic- WITH 1100 MM RODS,Al Futtaim Panatech LLC,108975.0,AED,1005,1293,E6948,MVL ENERGY,Electrical,Electrical,2,True,2016,1,2016-01,29673.25,29673.25,Change Order,1,1,Delaram Fit Out_Supply Of INCANDESCENT LAMP FOR GUARD TOWER / SHACK LIGHTING FIXTURE
RFPO-637-E6830-1,17 Jan 2016,PO for FOX - CO3 - H TYPE BULD 70W AND PELSAN 32 W-T8-3500K,Sunlight Electrical Services,534.7,USD,637,1317,E6830,MACRO,Building Materials,Various,1,False,2016,1,2016-01,534.7,534.7,Base PO,1,1,Delaram Fit Out Supply Of RECTANGULAR DUCTING FABRICATED FORM GI SHEET IN COIL
RFPO-637-V6828A-1,17 Jan 2016,PO for FOX - CO BOQ 3 - ELECTRICAL MATERIALS,CALA LOGISTICS SERVICES,1546.93,USD,637,1318,V6828A,MACRO,Building Materials,Various,1,False,2016,1,2016-01,1546.93,1546.93,Base PO,1,1,Delaram Fit Out_Supply Of AIR OUTLETS GRAVITY SHUTTER. TRANSFER GRILLE RAL9010. FRESH AIR LOUVER. ALUMINUM FILTER
RFPO-1192-V4255-1,17 Jan 2016,PO for Office & Pantry for Ware House,Point Art Decor Consulting JLT,19325.0,AED,1192,1319,V4255,MACRO,Electrical,Electrical,1,False,2016,1,2016-01,5262.08,5262.08,Base PO,1,1,Delaram Fit Out_Supply Of EXPLOSION PROOF SWITCH - 25A. EFSCO-22
RFPO-566-V4255-1,14 Jan 2016,PO for KHAS KUNAR K2 - SPARES - VARIOUS MATERIALS,CALA LOGISTICS SERVICES,1074.374,USD,566,1311,V4255,MACRO,Building Materials,Various,1,False,2016,1,2016-01,1074.374,1074.374,Base PO,1,1,Delaram Fit Out_Supply Of DISTRIBUTIION PANEL FOR [WMO DB & YP]
RFPO-637-A5305-1,14 Jan 2016,PO for SUPPLY AND INSTALLATION OF MOI NPCC - FOX -  Master Key for B# (302 to 307 ),AZIZ ULLAH NASARY WARDAK LTD,3528.0,USD,637,1312,A5305,MACRO,Electrical,Electrical,1,False,2016,1,2016-01,3528.0,3528.0,Base PO,2,2,Delaram Fit Out_Supply Of LIGHTING FIXTURES A3 AND A4 - FRATER
RFPO-566-S9035-1,13 Jan 2016,PO for K2 - SPARES - VARIOUS SUBCON - ACTUATOR MOTOR FOR MOTORIZED DAMPER AND THERMOSTAT,Crown Creative Construction Company,4745.0,USD,566,1310,S9035,MACRO,Electrical,Electrical,1,False,2016,1,2016-01,4745.0,4745.0,Base PO,1,1,Delaram Fit Out_Supply Of EXPROOF DISCONNECT SWITCH - EFSCO 24 FOR REFUELLING POINT
RFPO-1192-V4360-1,12 Jan 2016,PO for MUG WHITE WITH RED CIRCLE AND HAND CERAMIC  2 FULL COLOR BANDING ON TWO SIDE WITH CARTON BOX AS SAMPLE,ALAM ALIBDAA,26132.0,AED,1192,1307,V4360,FIRESTOP,Electrical,Electrical,1,False,2016,1,2016-01,7115.59,7115.59,Base PO,1,1,"Delaram Fit Out_Supply Of ALEX BRAND - 3/4 PVC FLEX. CONDUIT,LIQ.TIGHT CONDUIT AND CONNECTOR"
PO-637-M4103-1,12 Jan 2016,PO for Supply of Flasher and Smoke Detector - Bosch,INDUSTRIAL EQUIPMENT CORP.,5159.75,USD,637,1308,M4103,MACRO,Mechanical,Mechanical,1,False,2016,1,2016-01,5159.75,5159.75,Base PO,1,1,PO for Supply of Flasher and Smoke Detector - Bosch
RFPO-566-E6812-1,11 Jan 2016,PO for SAME DAY OF PAYMENT,Aramish Electric Co ltd,577.22,USD,566,1306,E6812,MACRO,Electrical,Electrical,1,False,2016,1,2016-01,577.22,577.22,Base PO,1,1,PO for SAME DAY OF PAYMENT
RFPO-637-S9037-1,07 Jan 2016,PO for FOX MOI NPCC - CHANGE ORDER NO. 2 - VARIOUS MATERIALS,Unspecified Supplier,4832.311,USD,637,1304,S9037,MACRO,Mechanical Items,Mechanical,1,False,2016,1,2016-01,4832.311,4832.311,Base PO,1,1,Delaram Fit Out_Supply Of PANELS FOR 6KW BAYMAK WATER HEATER
PO-1005-E6953-1,07 Jan 2016,PO for Electrical BaseBoard Heaters,GLEN DIMPLEX IRELAND,3638.0,GBP,1005,1305,E6953,MVL ENERGY,Sandwich Panel,Architectural,1,False,2016,1,2016-01,4605.06,4605.06,Base PO,1,1,Dealram Fit Out_Supply Of Panel Board For ASP [Ammunition Supply Point]
RFPO-637-V6827-1,04 Jan 2016,PO for BOBRICK SOAP DISPENSER B - 2111,WELKIN INTERNATIONAL,1680.0,USD,637,1299,V6827,MACRO,Various,Various,1,False,2016,1,2016-01,1680.0,1680.0,Base PO,1,1,PO for BOBRICK SOAP DISPENSER B - 2111
RFPO-637-E6819C-1,04 Jan 2016,PO for Weatherproof Residual current Device -(GFCI) w/ metal Box SAME AS PER PICTURE,HAJI GHANI SONS,30667.679999999997,USD,637,1300,E6819C,MACRO,Sandwich Panel,Architectural,1,False,2016,1,2016-01,30667.679999999997,30667.679999999997,Base PO,1,1,Delaram Fit Out_Supply Of Additional SANDWICH PANEL Accessories
PO-1005-M6901-1,04 Jan 2016,PO for Electrical Unit Heaters 2kw - PLX2000 AND 1KW - PLX1000,GLEN DIMPLEX IRELAND,16120.0,GBP,1005,1301,M6901,MACRO,Building Materials,Various,1,False,2016,1,2016-01,20405.06,20405.06,Base PO,1,1,Delaram Fit Out_Supply Of STAINLESS STEEL TABLES (DFAC)
RFPO-637-E6828-1,04 Jan 2016,PO for FOX MOI NPCC TL5 35 PHILIPS BULB 35 WATTS 5 feet,Sun Light Electricity Services,1078.0,USD,637,1303,E6828,MACRO,Building Materials,Various,1,False,2016,1,2016-01,1078.0,1078.0,Base PO,1,1,Delaram Fit Out_Supply Of VOLLEYBALL COURT FLOORING [SHEET RUBBER COMPOSITION]
RFPO-637-E6826-1,31 Dec 2015,PO for AC- Cable 4x4 mm2,HAJI GHANI SONS,2254.0,USD,637,1296,E6826,MACRO,Building Materials,Various,1,False,2015,12,2015-12,2254.0,2254.0,Base PO,1,1,Delaram Fit Out_Supply Of CPVC MALE ADAPTER 65MM SIZE 2-1/2 INCHES
RFPO-637-S9035-1,30 Dec 2015,"PO for Cable Tie, 250mm",Unspecified Supplier,4367.302000000001,USD,637,1295,S9035,MACRO,Services,Services,1,False,2015,12,2015-12,4367.302000000001,4367.302000000001,Base PO,1,1,"PO for Cable Tie, 250mm"
RFPO-781-V4252-2,29 Dec 2015,"PO for ANSI GRADE 1 LOCKSET, J LEVER ON LN ROSE, CYLINDER BOTH SIDES WITH 2 KEYS EACH, FAIL SECURE 24VDC REX SWITCH SSS",Abdulaziz and Saad Almoajil Co,3600.0,AED,781,1264,V4252,MACRO,Various,Various,2,True,2015,12,2015-12,980.26,980.26,Change Order,2,2,"PO for ANSI GRADE 1 LOCKSET, J LEVER ON LN ROSE, CYLINDER BOTH SIDES WITH 2 KEYS EACH, FAIL SECURE 24VDC REX SWITCH SSS"
RFPO-637-E6825-1,29 Dec 2015,PO for FIRE ALARM CABLE ** MM RED ERSE KABLO,HAJI GHANI SONS,7056.0,USD,637,1291,E6825,MACRO,Electrical,Electrical,1,False,2015,12,2015-12,7056.0,7056.0,Base PO,1,1,PO for FIRE ALARM CABLE ** MM RED ERSE KABLO
RFPO-637-V6823-1,28 Dec 2015,PO for 3 EA DOOR SILENCERS L03011,HASHMATKHAN STEEL,1097.6,USD,637,1288,V6823,MACRO,Mechanical Items,Mechanical,1,False,2015,12,2015-12,1097.6,1097.6,Base PO,1,1,Delaram Fit Out_Supply Of CEILING FAN 5 SPEED PANASONIC
RFPO-637-B5302B-1,28 Dec 2015,PO for OVER HEAD DOOR CLOSER LOW RESISTANCE 88234,AZIZ ULLAH NASARY WARDAK LTD,5598.0,USD,637,1289,B5302B,MACRO,Building Materials,Various,1,False,2015,12,2015-12,5598.0,5598.0,Base PO,1,1,Delaram Fit Out_Supply Of GYM FLOORING [RESILIENT MAT UNDERLAY]
RFPO-637-V6824-1,28 Dec 2015,PO for TERMINAL LUG 4MM,CALA LOGISTICS SERVICES,176.4,USD,637,1290,V6824,MVL VENTURES,Building Materials,Various,1,False,2015,12,2015-12,176.4,176.4,Base PO,1,1,Delaram Fit Out_Supply Of VOLLEY BALL COURT FLOORING
RFPO-637-V6822-1,22 Dec 2015,PO for CONNECTOR 3/4 inch,CALA LOGISTICS SERVICES,453.05400000000003,USD,637,1283,V6822,MACRO,Building Materials,Various,1,False,2015,12,2015-12,453.05400000000003,453.05400000000003,Base PO,1,1,Delaran Fit Out_Supply Of K762 KNAUF SAFEBOARD [LEAD LINED WALL]
RFPO-637-S9051-1,21 Dec 2015,PO for Course aggregate 5-10mm,Torrent Logistics and Supply Services,317.52,USD,637,1280,S9051,MACRO,Services,Services,1,False,2015,12,2015-12,317.52,317.52,Base PO,1,1,PO for Course aggregate 5-10mm
RFPO-637-E6823-1,20 Dec 2015,PO for ELECTRICAL WIRE SOLID 4MM2 BROWN,HAJI GHANI SONS,4902.0,USD,637,1275,E6823,MACRO,Fit Out Project,Architectural,1,False,2015,12,2015-12,4902.0,4902.0,Base PO,1,1,Delaram Fit Out_Supply And Installation Hesco Works In Secondary ECP Gate
RFPO-637-V6821-1,20 Dec 2015,PO for MARBLES 4 CM THICKNESS / 60 CM WIDE,CALA LOGISTICS SERVICES,1004.304,USD,637,1276,V6821,MACRO,Building Materials,Various,1,False,2015,12,2015-12,1004.304,1004.304,Base PO,1,1,Delaram Fit Out_Supply Of TexSscrew With EPDM Washer (6.30mm X 25mm)
RFPO-1005-M6985-1,20 Dec 2015,PO for JZX-15 -50 SEMI ELECTRIC STACKER 1.5 TON CAPACITY 5 M HEIGHT,HEBEI DOUBLE GOATS GRINDING WHEEL MANUFACTUING FZCO,15500.0,AED,1005,1279,M6985,MICRON,Building Materials,Various,1,False,2015,12,2015-12,4220.56,4220.56,Base PO,1,1,Delaram Fit Out_Supply Of ENCASED NON-FREEZE WALL HYDRANT ZURN Z1320-C-10
RFPO-637-V4277-1,16 Dec 2015,PO for Wiring tag letter ( L ),CALA LOGISTICS SERVICES,552.72,USD,637,1270,V4277,MACRO,Various,Various,1,False,2015,12,2015-12,552.72,552.72,Base PO,1,1,PO for Wiring tag letter ( L )
RFPO-637-E6822-1,16 Dec 2015,PO for IMC Conduit #3/4 (3 mtr per lenght) Alex Brand,HAJI GHANI SONS,1135.134,USD,637,1273,E6822,MACRO,Electrical,Electrical,1,False,2015,12,2015-12,1135.134,1135.134,Base PO,1,1,Delaram Fit Out_Supply Of 4 IN. PVC ELECTRICAL CONDUIT AND FITTINGS - ROYAL BRAND
RFPO-637-E6820-1,16 Dec 2015,"PO for Terminal Lugs, 300mm2",CALA LOGISTICS SERVICES,2631.5200000000013,USD,637,1274,E6820,MACRO,Electrical,Electrical,1,False,2015,12,2015-12,2631.5200000000013,2631.5200000000013,Base PO,1,1,"PO for Terminal Lugs, 300mm2"
PO-1005-E6948-1,16 Dec 2015,PO for Electrical Unit Heater-Exproof Pitsan,PITSAN Makina Sanayii Ve Tic Ltd. STI.,6400.0,USD,982,1261,E6948,MVL ENERGY,Building Materials,Various,1,False,2015,12,2015-12,6400.0,6400.0,Base PO,1,1,Delaram Fit Out_Supply Of MASTERTILE 30 AND TILE GROUT FOR CERAMIC TILES (MASTERTILE 530 LM WHITE)
PO-1005-V6863-3,16 Dec 2015,PO for Supply Of Electric Cables,HAJI GHANI SONS,2598.96,USD,1005,1161,V6863,MVL VENTURES,LSA - Life Support Area,Services,3,True,2015,12,2015-12,2598.96,2598.96,Change Order,3,3,Kabul Fit Out_Supply INSTALLATION OF LSA
RFPO-637-V4273-1,15 Dec 2015,"PO for FOX MOI NPCC - DOOR HARDWARES - ITEM 1, 3 , 8 AND 10",HASHMATKHAN STEEL,2698.92,USD,637,1265,V4273,MACRO,Electrical,Electrical,1,False,2015,12,2015-12,2698.92,2698.92,Base PO,1,1,Delaram Fit Out_Supply Of JUNCTION BOX COOPER C.H
RFPO-637-S9034-1,15 Dec 2015,PO for Tile Bound ( for window marble sill ),Unspecified Supplier,1310.015,USD,637,1267,S9034,MACRO,Services,Services,1,False,2015,12,2015-12,1310.015,1310.015,Base PO,1,1,PO for Tile Bound ( for window marble sill )
RFPO-637-V4276-1,15 Dec 2015,"PO for WEATHER STRIPPING- 1 inches wide x 5mm thickness *7,5 meters long / roll",CALA LOGISTICS SERVICES,3866.1,USD,637,1268,V4276,MACRO,Various,Various,1,False,2015,12,2015-12,3866.1,3866.1,Base PO,1,1,"PO for WEATHER STRIPPING- 1 inches wide x 5mm thickness *7,5 meters long / roll"
RFPO-637-V4274-1,14 Dec 2015,PO for MARBLES 4 cm thickness / 60 cm wide,CALA LOGISTICS SERVICES,872.6,USD,637,1263,V4274,MACRO,Building Materials,Various,1,False,2015,12,2015-12,872.6,872.6,Base PO,1,1,"Delaram Fit Out_Supply Of C CHANNEL, FURRING CHANNEL AND EXPANSION BOLT FOR ROOF SYSTEM"
RFPO-781-V4252-1,14 Dec 2015,"PO for ANSI GRADE 1 LOCKSET, J LEVER ON LN ROSE, CYLINDER BOTH SIDES WITH 2 KEYS EACH, FAIL SECURE 24VDC REX SWITCH SSS",Abdulaziz and Saad Almoajil Co,21611.059999999998,AED,781,1264,V4252,MACRO,Various,Various,1,False,2015,12,2015-12,5884.56,5884.56,Base PO,2,2,"PO for ANSI GRADE 1 LOCKSET, J LEVER ON LN ROSE, CYLINDER BOTH SIDES WITH 2 KEYS EACH, FAIL SECURE 24VDC REX SWITCH SSS"
RFPO-637-T1001-1,13 Dec 2015,PO for Fluke 62 MAX+,Ali Asger & Brothers LLC,4575.0,AED,637,1262,T1001,MACRO,Construction,Services,1,False,2015,12,2015-12,1245.75,1245.75,Base PO,1,1,Kabul Fit Out_Supply Of PEBSS And PPA
RFPO-637-V4272-1,09 Dec 2015,PO for CIRCUIT BREAKERS 25A 2P RCCB TYPE HYUNDAI - KOREA BRAND,NovinSimia. Co,2187.36,USD,637,1257,V4272,MACRO,Construction,Services,1,False,2015,12,2015-12,2187.36,2187.36,Base PO,1,1,Delaram Fit Out_Site Work -  Installation Of Conduits For Ten Buildings
RFPO-637-V4270-1,08 Dec 2015,PO for INSTALLATION OF HAND DRYER AND PAPER DISPENSER AND SUPPLY OF VARIOUS MATERIALS,CALA LOGISTICS SERVICES,2231.5580000000004,USD,637,1254,V4270,MACRO,Construction,Services,1,False,2015,12,2015-12,2231.5580000000004,2231.5580000000004,Base PO,1,1,"Delaram Fit Out_SITE WORK - SUPPLY, INSTALLATION, TESTING AND COMMISSIONING FOR REMAINING WATER DISTRIBUTION LINE"
PO-1005-A5306-4,08 Dec 2015,VARIOUS JOTUN PAINTS,AYESH Building Materials Trading Co. LLC,42885.0,AED,1005,1247,A5306,MVL ARABIA,Construction,Services,4,True,2015,12,2015-12,11677.33,11677.33,Change Order,4,4,Delaram Fit-Out_SITE WORK - Remaining Fences On Lagoon Area And Fuel Ext. Form Area
RFPO-637-E6818A-1,08 Dec 2015,"PO for CIRCUIT BREAKER, 1P, C TYPE, 32A, 6KA",GMG DIS TICARET LTD. STI,4118.58,USD,637,1256,E6818A,MACRO,Building Materials,Various,1,False,2015,12,2015-12,4118.58,4118.58,Base PO,1,1,Delaram Fit Out_Supply Of PNEUMATIC PRESSURE REGULATOR MODEL # RM4000-15-W-T8
RFPO-637-V4261-2,07 Dec 2015,PO for INSTALLATION OF STAINLESS SINK TO THE MARBLE,CALA LOGISTICS SERVICES,588.0,USD,637,1231,V4261,MACRO,Building Materials,Various,2,True,2015,12,2015-12,588.0,588.0,Change Order,2,2,Delaram Fit Out_SUPPLY OF WOOD BURNING STOVES AND ACCESSORIES
RFPO-637-E6817-1,07 Dec 2015,PO for HAND DRYER AND PAPER DISPENSER  AS PER APPROVED SAMPLE AT SITE,HAJI GHANI SONS,1100.0,USD,637,1253,E6817,MACRO,Building Materials,Various,1,False,2015,12,2015-12,1100.0,1100.0,Base PO,1,1,Delaram Fit Out_Supply Of LEADED GLASS AND WINDOW FRAME
RFPO-637-V4269-1,06 Dec 2015,"PO for FOX BOQ - VARIOUS MATERIALS (ITEM 69,70,88,89)",NovinSimia. Co,548.957,USD,637,1252,V4269,MACRO,Various,Various,1,False,2015,12,2015-12,548.957,548.957,Base PO,1,1,"PO for FOX BOQ - VARIOUS MATERIALS (ITEM 69,70,88,89)"
RFPO-637-V4351-1,05 Dec 2015,"PO for NPCC O AND M MANUALS (CIVIL, MECHANICAL, ELECTRICAL, COMMUNICATION AND PLUMBING)",ELIA TRANSLATION CENTER,14482.44,USD,637,1251,V4351,MACRO,Various,Various,1,False,2015,12,2015-12,14482.44,14482.44,Base PO,1,1,"PO for NPCC O AND M MANUALS (CIVIL, MECHANICAL, ELECTRICAL, COMMUNICATION AND PLUMBING)"
PO-1005-A5306-1,01 Dec 2015,PO for SIGMA Guardian Primer (White) 15 Ltr,Emirates National Chemical Industries LLC,5968.0,USD,1005,1247,A5306,MVL ARABIA,Construction,Services,1,False,2015,12,2015-12,5968.0,5968.0,Base PO,4,4,Delaram Fit-Out_SITE WORK - Remaining Fences On Lagoon Area And Fuel Ext. Form Area
PO-1005-A5306-3,01 Dec 2015,PO for  SUPPLY OF ALKYD,Hitech Industries FZE,7478.4,USD,1005,1247,A5306,MVL ARABIA,Construction,Services,3,True,2015,12,2015-12,7478.4,7478.4,Change Order,4,4,Delaram Fit-Out_SITE WORK - Remaining Fences On Lagoon Area And Fuel Ext. Form Area
PO-1005-E6929-1,01 Dec 2015,PO for Electric Heater-2KW,GLEN DIMPLEX IRELAND,59600.0,GBP,982,1249,E6929,MVL ENERGY,Building Materials,Various,1,False,2015,12,2015-12,75443.04,75443.04,Base PO,1,1,Delaram Fit Out_Supply Of MEDICAL FLOORING
RFPO-637-V4268-1,01 Dec 2015,PO for FX 2.3 CONTROLLER,VENCO,294.0,EURO,637,1250,V4268,MVL VENTURES,Various,Various,1,False,2015,12,2015-12,294.0,294.0,Base PO,1,1,PO for FX 2.3 CONTROLLER
PO-1005-A5306-2,30 Nov 2015,SIGMA Decor Paints,Fastco Trading LLC,52500.0,AED,1005,1247,A5306,MVL ARABIA,Construction,Services,2,True,2015,11,2015-11,14295.44,14295.44,Change Order,4,4,Delaram Fit-Out_SITE WORK - Remaining Fences On Lagoon Area And Fuel Ext. Form Area
RFPO-637-E6816-1,30 Nov 2015,PO for WASHER,HAJI GHANI SONS,235.2,USD,637,1245,E6816,MACRO,Building Materials,Various,1,False,2015,11,2015-11,235.2,235.2,Base PO,1,1,Delaram Fit Out_Supply Of WATER HOSE CONNECTOR 1/2*1/2
RFPO-637-V4267-1,30 Nov 2015,PO for Ref. Piping diameter= 12.70mm x 0.56mm with Heat  Insulator & 6.35mm x46mm with heat insulator,CALA LOGISTICS SERVICES,367.5,USD,637,1246,V4267,MACRO,Electrical,Electrical,1,False,2015,11,2015-11,367.5,367.5,Base PO,1,1,Delaram Fit Out_Supply Of JUNCTION BOX 4 Inch With COVER (ALEX BRAND)
RFPO-637-V4266-1,29 Nov 2015,PO for PHOTO CELL  PART NO. 2002,INDUSTRIAL EQUIPMENT CORP.,512.0,USD,637,1243,V4266,MACRO,Various,Various,1,False,2015,11,2015-11,512.0,512.0,Base PO,1,1,PO for PHOTO CELL  PART NO. 2002
RFPO-637-V4265-1,29 Nov 2015,PO for FOX - SPARES - CERAMIC TILES 20*20 CM,United Ceramics & Building Materials,2572.5,USD,637,1242,V4265,MACRO,Building Materials,Various,1,False,2015,11,2015-11,2572.5,2572.5,Base PO,1,1,Delaram Fit Out_Supply Of ABOVE GROUND FUEL TANK STORAGE 10000 AND 38000 LITER
RFPO-637-E6815-1,29 Nov 2015,PO for COMPLETION AND SPARES - FLUORESCENT BULB AND HIGH PRESSURE SODIUM LAMP,Sun Light Electricity Services,5404.896,USD,637,1244,E6815,MACRO,Electrical,Electrical,1,False,2015,11,2015-11,5404.896,5404.896,Base PO,1,1,PO for COMPLETION AND SPARES - FLUORESCENT BULB AND HIGH PRESSURE SODIUM LAMP
RFPO-637-S9032-1,25 Nov 2015,PO for FOX SPARES - PLUMBING ITEM 5-8 AND ITEM 15 AND 16,Unspecified Supplier,631.72,USD,637,1239,S9032,MVL SOLUTIONS,Services,Services,1,False,2015,11,2015-11,631.72,631.72,Base PO,1,1,PO for FOX SPARES - PLUMBING ITEM 5-8 AND ITEM 15 AND 16
RFPO-637-V4263-1,25 Nov 2015,PO for FOX SPARES - PLUMBING ITEM 1-4 AND 9-14,CALA LOGISTICS SERVICES,1098.6779999999999,USD,637,1240,V4263,MACRO,Construction,Services,1,False,2015,11,2015-11,1098.6779999999999,1098.6779999999999,Base PO,1,1,Delaram Fit Out_Change Order ORD573-714-2004-A : SECONDARY ECP GATE REMAINING WORKS
RFPO-637-V4264-1,25 Nov 2015,PO for Marine Plywood Water Proof (Paintable),Mohammadi Store,364.56,USD,637,1241,V4264,MACRO,Electrical,Electrical,1,False,2015,11,2015-11,364.56,364.56,Base PO,1,1,Delaram Fit Out_Supply Of EXPLOSION PROOF FITTINGS AND SEALING COMPOUND
RFPO-637-E6813-1,24 Nov 2015,PO for LITHONIA EXIT SIGN SINGLE OR DOUBLE FACE AS PER APPROVED SAMPLE,HAJI GHANI SONS,10205.0,USD,637,1236,E6813,MACRO,Electrical,Electrical,1,False,2015,11,2015-11,10205.0,10205.0,Base PO,1,1,PO for LITHONIA EXIT SIGN SINGLE OR DOUBLE FACE AS PER APPROVED SAMPLE
RFPO-637-M4101-1,24 Nov 2015,PO for AIR FILTER AND AC REMOTE CONTROLLER,United Electronics Co. LLC,4900.0,AED,637,1237,M4101,MACRO,Electrical,Electrical,1,False,2015,11,2015-11,1334.24,1334.24,Base PO,1,1,Delaram Fit Out_Supply Of EXPLOSION PROOF FITTING
