poNumber,poDate,poName,supplier,entity,project,material,materialCode,value,currency,year,month,mainOrderId,orderId,poType
RFPO-637-V6854-1,21 Apr 2016,PO for TRANSPORTATION COST - MFNDU TO HAJI GHANI,CALA LOGISTICS SERVICES,MACRO,PO for TRANSPORTATION COST - MFNDU TO HAJI GHANI,Various,Various,509.6,USD,2016,4,637,RFPO-637-V6854,Base PO
RFPO-1192-C6051A-1,20 Apr 2016,PO for FIRESTOP MATERIALS - BAYER PEARL,Bayer Pearl LLC,FIRESTOP,PO for FIRESTOP MATERIALS - BAYER PEARL,Chemicals,Chemicals,77092.99,USD,2016,4,1192,RFPO-1192-C6051A,Base PO
Fresh PO-141,20 Apr 2016,DIAMOND EDGE CABINET IN MADISON MAPLE MFC FINISH BODY AND FRONT,BAFCO TRADING LLC,Unknown,DIAMOND EDGE CABINET IN MADISON MAPLE MFC FINISH BODY AND FRONT,Various,Various,294.08,USD,2016,4,141,Fresh PO-141,Base PO
RFPO-637-V6852-1,10 Apr 2016,PO for ESCO ACELA FUME HOOD EFA-4UDRCW-8,Esco Micro Pte Ltd.,MACRO,PO for ESCO ACELA FUME HOOD EFA-4UDRCW-8,Various,Various,27140.0,USD,2016,4,637,RFPO-637-V6852,Base PO
PO-1192-C6000-4,06 Apr 2016,PO for  Baymer SHPU ? 45 ? 15,Bayer Pearl LLC,CENTRICO,PO for  Baymer SHPU ? 45 ? 15,Chemicals,Chemicals,3055.14,USD,2016,4,1192,PO-1192-C6000,Change Order
RFPO-1428-V4351-1,05 Apr 2016,PO for 1.0 Service Production of short 2 to 2.30 min video,STUDIO 52 COMMUNICATIONS GROUP,MACRO,PO for 1.0 Service Production of short 2 to 2.30 min video,Various,Various,2722.94,USD,2016,4,1428,RFPO-1428-V4351,Base PO
PO-1192-C6004-1,04 Apr 2016,Polyurethane Foam - Elastospray 1611/17,BASF Kanoo Polyurethanes LLC,CENTRICO,Polyurethane Foam - Elastospray 1611/17,Chemicals,Chemicals,13840.03,USD,2016,4,1192,PO-1192-C6004,Base PO
RFPO-1192-V4258-1,31 Mar 2016,PO for Company Catalogue without Pocket TOTAL - 24 A4 FACE,Unspecified Supplier,MVL VENTURES,PO for Company Catalogue without Pocket TOTAL - 24 A4 FACE,Various,Various,1320.63,USD,2016,3,1192,RFPO-1192-V4258,Base PO
PO-1192-C6000-3,29 Mar 2016,PO for Baymer Polyurethane Spray System,Bayer Pearl LLC,CENTRICO,PO for Baymer Polyurethane Spray System,Chemicals,Chemicals,14493.53,USD,2016,3,1192,PO-1192-C6000,Change Order
RFPO-1428-V4252-1,13 Mar 2016,PO for CATALOGUE MW-OCS,Unspecified Supplier,MACRO,PO for CATALOGUE MW-OCS,Various,Various,68.07,USD,2016,3,1428,RFPO-1428-V4252,Base PO
RFPO-1428-V4253-1,13 Mar 2016,PO for CATALOGUE MW-OCS SIZE: A3 2 PAGES PRINTING,Unspecified Supplier,MACRO,PO for CATALOGUE MW-OCS SIZE: A3 2 PAGES PRINTING,Various,Various,680.74,USD,2016,3,1428,RFPO-1428-V4253,Base PO
PO-1005-E6965-2,10 Mar 2016,PO for Supply of CADET Elec. Heaters,CADET,MVL ENERGY,PO for Supply of CADET Elec. Heaters,Electrical,Electrical,2036.28,USD,2016,3,1005,PO-1005-E6965,Change Order
PO-1005-E6966-1,10 Mar 2016,PO for Supply of CADET Elec. Heaters,CADET,MVL ENERGY,PO for Supply of CADET Elec. Heaters,Electrical,Electrical,2036.28,USD,2016,3,1005,PO-1005-E6966,Base PO
RFPO-781-V4253-1,10 Mar 2016,PO for NETWORK RACK CABINET,Al Barsha Vision Electronics,MACRO,PO for NETWORK RACK CABINET,Various,Various,626.28,USD,2016,3,781,RFPO-781-V4253,Base PO
PO-1192-C6000-2,06 Mar 2016,PO for Baymer Polyurethane Spray System,Bayer Pearl LLC,CENTRICO,PO for Baymer Polyurethane Spray System,Chemicals,Chemicals,19324.71,USD,2016,3,1192,PO-1192-C6000,Change Order
PO-1005-E6962-1,06 Mar 2016,PO for Emergency Remote Head Lamp-Weather Proof,"The Exit Light Co., Inc.",MVL ENERGY,PO for Emergency Remote Head Lamp-Weather Proof,Electrical,Electrical,486.0,USD,2016,3,1005,PO-1005-E6962,Base PO
Fresh PO-140,02 Mar 2016,Purchase Order For Elastospray 1611/17,BASF Kanoo Polyurethanes LLC,Unknown,Purchase Order For Elastospray 1611/17,Various,Various,13.07,USD,2016,3,140,Fresh PO-140,Base PO
PO-1192-C6000-1,02 Mar 2016,Purchase Order for Polyurethane Foam - Elastospray 1611/17,BASF Kanoo Polyurethanes LLC,CENTRICO,Purchase Order for Polyurethane Foam - Elastospray 1611/17,Chemicals,Chemicals,23995.92,USD,2016,3,1192,PO-1192-C6000,Base PO
RFPO-1428-V4251-1,02 Mar 2016,PO for GIVEAWAYS - Advertisement Items,Unspecified Supplier,MVL VENTURES,PO for GIVEAWAYS - Advertisement Items,Various,Various,1247.11,USD,2016,3,1428,RFPO-1428-V4251,Base PO
RFPO-637-V6851-1,29 Feb 2016,PO for AC COMPRESSOR AND AC BOARD REAPIRING,SAID TAUFEEQ AND SHAMSUDDIN,MACRO,PO for AC COMPRESSOR AND AC BOARD REAPIRING,Various,Various,410.0,USD,2016,2,637,RFPO-637-V6851,Base PO
RFPO-637-A5309-1,28 Feb 2016,PO for Chemflake Special 16 Liters unit / JOTUN,AZIZ ULLAH NASARY WARDAK LTD,MACRO,PO for Chemflake Special 16 Liters unit / JOTUN,Architectural,Architectural,760.0,USD,2016,2,637,RFPO-637-A5309,Base PO
RFPO-637-V4252A-1,22 Feb 2016,PO for Installation of Door Signages Revised,CALA LOGISTICS SERVICES,MACRO,PO for Installation of Door Signages Revised,Various,Various,2063.88,USD,2016,2,637,RFPO-637-V4252A,Base PO
RFPO-637-V6844A-1,21 Feb 2016,PO for SNIPPER SCREEN / GREEN COLOR - 4 METERS WIDTH/ AS APPROVED SAMPLES IN SITE REVISED,CALA LOGISTICS SERVICES,MACRO,PO for SNIPPER SCREEN / GREEN COLOR - 4 METERS WIDTH/ AS APPROVED SAMPLES IN SITE REVISED,Various,Various,4851.0,USD,2016,2,637,RFPO-637-V6844A,Base PO
RFPO-637-V6850-1,21 Feb 2016,PO for SUPPLY OF HILTI SCREWS FOR DOOR SIGNAGE,CALA LOGISTICS SERVICES,MACRO,PO for SUPPLY OF HILTI SCREWS FOR DOOR SIGNAGE,Various,Various,30.87,USD,2016,2,637,RFPO-637-V6850,Base PO
RFPO-566-V4261-1,21 Feb 2016,PO forSUPPLY OF SPARES  EF-1 AND EF-2 MOTOR  EF-4 AND EF-5 MOTOR FOR STORAGES BUILDING,Unspecified Supplier,MACRO,PO forSUPPLY OF SPARES  EF-1 AND EF-2 MOTOR  EF-4 AND EF-5 MOTOR FOR STORAGES BUILDING,Various,Various,2176.0,USD,2016,2,566,RFPO-566-V4261,Base PO
PO-1005-E6965-1,17 Feb 2016,PO for CADET ELECTRIC HEATING PRODUCTS Q-01183-G1F5,CADET,MVL ENERGY,PO for CADET ELECTRIC HEATING PRODUCTS Q-01183-G1F5,Electrical,Electrical,72394.4,USD,2016,2,1005,PO-1005-E6965,Base PO
RFPO-637-V6849-1,16 Feb 2016,PO for Sniper Screen (same supplied before),CALA LOGISTICS SERVICES,MACRO,PO for Sniper Screen (same supplied before),Various,Various,1323.0,USD,2016,2,637,RFPO-637-V6849,Base PO
RFPO-566-V4259-1,14 Feb 2016,PO for SUPPLY OF SPARE PARTS,Unspecified Supplier,MACRO,PO for SUPPLY OF SPARE PARTS,Various,Various,5742.8,USD,2016,2,566,RFPO-566-V4259,Base PO
RFPO-637-V6847-1,11 Feb 2016,PO for SUPPLY OF MISC - VARIOUS CONSUMABLES,CALA LOGISTICS SERVICES,MACRO,PO for SUPPLY OF MISC - VARIOUS CONSUMABLES,Various,Various,426.79,USD,2016,2,637,RFPO-637-V6847,Base PO
RFPO-637-V6848-1,11 Feb 2016,PO for SUPPY OF C05 - ELECTRICAL MATERIALS,CALA LOGISTICS SERVICES,MACRO,PO for SUPPY OF C05 - ELECTRICAL MATERIALS,Various,Various,1849.26,USD,2016,2,637,RFPO-637-V6848,Base PO
RFPO-637-A5308-1,10 Feb 2016,PO for SUPPLY OF  CHEMFLAKE SPECIAL ? WHITE COLOR,AZIZ ULLAH NASARY WARDAK LTD,MACRO,PO for SUPPLY OF  CHEMFLAKE SPECIAL ? WHITE COLOR,Architectural,Architectural,560.0,USD,2016,2,637,RFPO-637-A5308,Base PO
RFPO-637-V6846-1,09 Feb 2016,PO for MOI NPCC - Videographer - for O & M Training,Mohammadi Store,MACRO,PO for MOI NPCC - Videographer - for O & M Training,Various,Various,450.8,USD,2016,2,637,RFPO-637-V6846,Base PO
RFPO-637-V6845-1,08 Feb 2016,PO for SUPPLY OF MOI NPCC - THICKNESS CUTTING OF RUBBER MAT WITH INSTALLATION,CALA LOGISTICS SERVICES,MACRO,PO for SUPPLY OF MOI NPCC - THICKNESS CUTTING OF RUBBER MAT WITH INSTALLATION,Various,Various,823.2,USD,2016,2,637,RFPO-637-V6845,Base PO
RFPO-637-V6843-1,07 Feb 2016,PO for SUPPLY  OF Concrete Cutting for 18 holes,Subhan Ghasnawi Construction Company,MACRO,PO for SUPPLY  OF Concrete Cutting for 18 holes,Various,Various,758.52,USD,2016,2,637,RFPO-637-V6843,Base PO
RFPO-637-V6844-1,07 Feb 2016,PO for SUPPLY OF SNIPPER SCREEN / GREEN COLOR - 4 METERS WIDTH/ AS APPROVED SAMPLES IN SITE,CALA LOGISTICS SERVICES,MVL VENTURES,PO for SUPPLY OF SNIPPER SCREEN / GREEN COLOR - 4 METERS WIDTH/ AS APPROVED SAMPLES IN SITE,Various,Various,3528.0,USD,2016,2,637,RFPO-637-V6844,Base PO
Fresh PO-139,07 Feb 2016,Supply of CUH Electric Unit Heaters,GLEN DIMPLEX IRELAND,Unknown,Supply of CUH Electric Unit Heaters,Various,Various,40423.33,USD,2016,2,139,Fresh PO-139,Base PO
RFPO-637-S9038A-1,07 Feb 2016,PO for SUPPLY OF CO3 - COLOR CODE PANEL BOARD KEY BOX KEY HOLDER,Unspecified Supplier,MACRO,PO for SUPPLY OF CO3 - COLOR CODE PANEL BOARD KEY BOX KEY HOLDER,Services,Services,2052.572,USD,2016,2,637,RFPO-637-S9038A,Base PO
RFPO-637-E9158-1,04 Feb 2016,PO for SUPPLY OF  CO5 - COPPER CABLE LUGS AND CABLES TUMKA 5*35MM2,HAJI GHANI SONS,MACRO,PO for SUPPLY OF  CO5 - COPPER CABLE LUGS AND CABLES TUMKA 5*35MM2,Electrical,Electrical,2651.7,USD,2016,2,637,RFPO-637-E9158,Base PO
PO-637-V6842-1,01 Feb 2016,PO for SUPPLY OF AUTOMATIC TRAP PRIMER VALVE 695 SERIES,Rubaiya Zueaid Bldg. Mat. Co. LLC,MVL VENTURES,PO for SUPPLY OF AUTOMATIC TRAP PRIMER VALVE 695 SERIES,Various,Various,228.73,USD,2016,2,637,PO-637-V6842,Base PO
RFPO-637-E9157-1,01 Feb 2016,PO for SUPPLY OF TORK PHOTOCELL AS PER APPROVED SAMPLE,HAJI GHANI SONS,MACRO,PO for SUPPLY OF TORK PHOTOCELL AS PER APPROVED SAMPLE,Electrical,Electrical,999.6,USD,2016,2,637,RFPO-637-E9157,Base PO
RFPO-566-V4258-1,01 Feb 2016,PO for SUPPLY OF SPARES - CONTROL FUSE AND BSAY O NET FUSE,Shokrullah Mandozai Co,MVL VENTURES,PO for SUPPLY OF SPARES - CONTROL FUSE AND BSAY O NET FUSE,Various,Various,1073.1,USD,2016,2,566,RFPO-566-V4258,Base PO
RFPO-637-V6841-1,31 Jan 2016,PO for  SUPPLY OF CO3 - PANEL BOARD COLOR CODE,CALA LOGISTICS SERVICES,MACRO,PO for  SUPPLY OF CO3 - PANEL BOARD COLOR CODE,Various,Various,1411.2,USD,2016,1,637,RFPO-637-V6841,Base PO
RFPO-566-E6817-1,31 Jan 2016,PO for  SUPPLY OF K2 FUSE PART NO. 1R0749,Allied Machinery Limited,MACRO,PO for  SUPPLY OF K2 FUSE PART NO. 1R0749,Electrical,Electrical,41.82,USD,2016,1,566,RFPO-566-E6817,Base PO
RFPO-566-V4257-1,28 Jan 2016,PO for SUPPLY OF AHU SPARE PART MAIN SWITCH MAGNET SWITCH TIMER,Unspecified Supplier,MACRO,PO for SUPPLY OF AHU SPARE PART MAIN SWITCH MAGNET SWITCH TIMER,Various,Various,950.6,USD,2016,1,566,RFPO-566-V4257,Base PO
RFPO-566-V4257A-1,28 Jan 2016,PO for SUPPLY OF AHU SPARE PART MAIN SWITCH MAGNET SWITCH TIMER MAIN BOARD AND FILTER,Unspecified Supplier,MACRO,PO for SUPPLY OF AHU SPARE PART MAIN SWITCH MAGNET SWITCH TIMER MAIN BOARD AND FILTER,Various,Various,3018.4,USD,2016,1,566,RFPO-566-V4257A,Base PO
RFPO-637-A5305-2,27 Jan 2016,PO for SUPPLY OF KEY MISSING for 27 CYLINDERS PANIC BAR. (RFPO-637-A5305-1),AZIZ ULLAH NASARY WARDAK LTD,MACRO,PO for SUPPLY OF KEY MISSING for 27 CYLINDERS PANIC BAR. (RFPO-637-A5305-1),Architectural,Architectural,158.76,USD,2016,1,637,RFPO-637-A5305,Change Order
RFPO-982-T1002-1,26 Jan 2016,PO for SUPPLY OF ANEMOSCOPE / AIR FLOW METER UNIT-T UT362,Ali Asger & Brothers LLC,MACRO,PO for SUPPLY OF ANEMOSCOPE / AIR FLOW METER UNIT-T UT362,Tools,Tools,102.11,USD,2016,1,982,RFPO-982-T1002,Base PO
RFPO-637-S9038-1,26 Jan 2016,PO forSUPPLY OF CO3 - COLOR CODE PANEL BOARD KEY BOX KEY HOLDER,Unspecified Supplier,MACRO,PO forSUPPLY OF CO3 - COLOR CODE PANEL BOARD KEY BOX KEY HOLDER,Services,Services,2086.82,USD,2016,1,637,RFPO-637-S9038,Base PO
RFPO-637-S9152-1,24 Jan 2016,PO for ISUPPLY OF CO3 - INSULATED FLEXIBLE CONDUIT GRAY 3/4 AND 1/2,Sazand Group. Co,MACRO,PO for ISUPPLY OF CO3 - INSULATED FLEXIBLE CONDUIT GRAY 3/4 AND 1/2,Services,Services,1390.62,USD,2016,1,637,RFPO-637-S9152,Base PO
RFPO-1192-V4257-1,24 Jan 2016,PO for ROCKWOOL,FUJEIRA ROCKWOOL FACTORY,MACRO,PO for ROCKWOOL,Various,Various,6797.11,USD,2016,1,1192,RFPO-1192-V4257,Base PO
RFPO-637-E9155-1,24 Jan 2016,PO for CO4 - SUPPLY OF VARIOUS ELECTRICAL MATERIALS,Sun Light Electricity Services,MACRO,PO for CO4 - SUPPLY OF VARIOUS ELECTRICAL MATERIALS,Electrical,Electrical,5756.52,USD,2016,1,637,RFPO-637-E9155,Base PO
RFPO-637-E9156-1,24 Jan 2016,PO for CO4 - SUPPLY OF VARIOUS ELECTRICAL MATERIALS,Sunlight Electrical Services,MACRO,PO for CO4 - SUPPLY OF VARIOUS ELECTRICAL MATERIALS,Electrical,Electrical,5751.62,USD,2016,1,637,RFPO-637-E9156,Base PO
RFPO-637-V6840-1,21 Jan 2016,PO forSUPPLY OF CO4 - EMT GLANDS 3-4 AND 1 INCH EMT COUPLING 1 INCH,CALA LOGISTICS SERVICES,MVL VENTURES,PO forSUPPLY OF CO4 - EMT GLANDS 3-4 AND 1 INCH EMT COUPLING 1 INCH,Various,Various,916.3,USD,2016,1,637,RFPO-637-V6840,Base PO
RFPO-566-E6816-1,20 Jan 2016,PO for WATT P&T VALVE AS PER ATTACHED PICTURE,HAJI GHANI SONS,MACRO,PO for WATT P&T VALVE AS PER ATTACHED PICTURE,Electrical,Electrical,1097.6,USD,2016,1,566,RFPO-566-E6816,Base PO
RFPO-637-E6834-1,20 Jan 2016,PO for SUPPLY OF CO3 - INSULATED FLEXIBLE CONDUIT GRAY 3/4 AND 1/2,Sun Light Electricity Services,MACRO,PO for SUPPLY OF CO3 - INSULATED FLEXIBLE CONDUIT GRAY 3/4 AND 1/2,Electrical,Electrical,735.6,USD,2016,1,637,RFPO-637-E6834,Base PO
RFPO-637-V6838-1,20 Jan 2016,PO for Thermostat - Danfoss (KP-61),KARYER A/C REF SPARE PARTS TRADING LLC,MACRO,PO for Thermostat - Danfoss (KP-61),Various,Various,330.84,USD,2016,1,637,RFPO-637-V6838,Base PO
RFPO-637-V6839-1,20 Jan 2016,PO for SUPPLY OF CO3 - DOOR STOPPER - HALF MOON TYPE XA803SC-UNION,CALA LOGISTICS SERVICES,MACRO,PO for SUPPLY OF CO3 - DOOR STOPPER - HALF MOON TYPE XA803SC-UNION,Various,Various,3116.4,USD,2016,1,637,RFPO-637-V6839,Base PO
PO-1005-V6873-2,20 Jan 2016,PO for Electrical Cable,Haji Ghani Sons Past Performance and Panel Board Manufacturing,MVL VENTURES,PO for Electrical Cable,Various,Various,680.12,USD,2016,1,1005,PO-1005-V6873,Change Order
RFPO-637-A5307-1,19 Jan 2016,PO for SUPPLY OF MOI NPCC - Grand Master key,AZIZ ULLAH NASARY WARDAK LTD,MACRO,PO for SUPPLY OF MOI NPCC - Grand Master key,Architectural,Architectural,2543.1,USD,2016,1,637,RFPO-637-A5307,Base PO
RFPO-637-V6831-1,18 Jan 2016,PO for FOX - SQUARE D DISCONNECT SWITHCES 30 AMP FUSIBLE INDOOR  WITH FUSE,Smart Eyes Security Systems Installation Company,MACRO,PO for FOX - SQUARE D DISCONNECT SWITHCES 30 AMP FUSIBLE INDOOR  WITH FUSE,Various,Various,15533.0,USD,2016,1,637,RFPO-637-V6831,Base PO
RFPO-637-V6832-1,18 Jan 2016,PO for 30 Amp Fusible Safety switch with Fuse (Out door),Duran Bros,MACRO,PO for 30 Amp Fusible Safety switch with Fuse (Out door),Various,Various,9751.0,USD,2016,1,637,RFPO-637-V6832,Base PO
RFPO-566-E6813-1,18 Jan 2016,PO for H-Type Lamp 70 Watt Philips,Sunlight Electrical Services,MACRO,PO for H-Type Lamp 70 Watt Philips,Electrical,Electrical,98.6,USD,2016,1,566,RFPO-566-E6813,Base PO
RFPO-637-V6833-1,18 Jan 2016,PO for PO_CO3 - CABLE TRAY,NovinSimia. Co,MVL VENTURES,PO for PO_CO3 - CABLE TRAY,Various,Various,693.84,USD,2016,1,637,RFPO-637-V6833,Base PO
RFPO-637-V6837-1,18 Jan 2016,PO for CO3 - CABLE TRAY,NovinSimia. Co,MACRO,PO for CO3 - CABLE TRAY,Various,Various,722.16,USD,2016,1,637,RFPO-637-V6837,Base PO
RFPO-637-V6828-1,17 Jan 2016,PO for FOX - CO BOQ 3 - ELECTRICAL MATERIALS,CALA LOGISTICS SERVICES,Unknown,PO for FOX - CO BOQ 3 - ELECTRICAL MATERIALS,Various,Various,2473.03,USD,2016,1,637,RFPO-637-V6828,Base PO
RFPO-982-V4352-1,17 Jan 2016,PO for MFNDU - PEGASUS 5 PANEL COLOR RIBBON AND STANDARD CARD 1*100 PACKET,Stationerydubai,MACRO,PO for MFNDU - PEGASUS 5 PANEL COLOR RIBBON AND STANDARD CARD 1*100 PACKET,Various,Various,667.12,USD,2016,1,982,RFPO-982-V4352,Base PO
PO-1005-E6948-2,17 Jan 2016,PO for Ceiling Fans- Panasonic- WITH 1100 MM RODS,Al Futtaim Panatech LLC,MVL ENERGY,PO for Ceiling Fans- Panasonic- WITH 1100 MM RODS,Electrical,Electrical,29673.25,USD,2016,1,1005,PO-1005-E6948,Change Order
RFPO-637-E6830-1,17 Jan 2016,PO for FOX - CO3 - H TYPE BULD 70W AND PELSAN 32 W-T8-3500K,Sunlight Electrical Services,MACRO,PO for FOX - CO3 - H TYPE BULD 70W AND PELSAN 32 W-T8-3500K,Electrical,Electrical,534.7,USD,2016,1,637,RFPO-637-E6830,Base PO
RFPO-637-V6828A-1,17 Jan 2016,PO for FOX - CO BOQ 3 - ELECTRICAL MATERIALS,CALA LOGISTICS SERVICES,MACRO,PO for FOX - CO BOQ 3 - ELECTRICAL MATERIALS,Various,Various,1546.93,USD,2016,1,637,RFPO-637-V6828A,Base PO
RFPO-1192-V4255-1,17 Jan 2016,PO for Office & Pantry for Ware House,Point Art Decor Consulting JLT,MACRO,PO for Office & Pantry for Ware House,Various,Various,5262.08,USD,2016,1,1192,RFPO-1192-V4255,Base PO
RFPO-566-V4255-1,14 Jan 2016,PO for KHAS KUNAR K2 - SPARES - VARIOUS MATERIALS,CALA LOGISTICS SERVICES,MACRO,PO for KHAS KUNAR K2 - SPARES - VARIOUS MATERIALS,Various,Various,1074.374,USD,2016,1,566,RFPO-566-V4255,Base PO
RFPO-637-A5305-1,14 Jan 2016,PO for SUPPLY AND INSTALLATION OF MOI NPCC - FOX -  Master Key for B# (302 to 307 ),AZIZ ULLAH NASARY WARDAK LTD,MACRO,PO for SUPPLY AND INSTALLATION OF MOI NPCC - FOX -  Master Key for B# (302 to 307 ),Architectural,Architectural,3528.0,USD,2016,1,637,RFPO-637-A5305,Base PO
RFPO-566-S9035-1,13 Jan 2016,PO for K2 - SPARES - VARIOUS SUBCON - ACTUATOR MOTOR FOR MOTORIZED DAMPER AND THERMOSTAT,Crown Creative Construction Company,MACRO,PO for K2 - SPARES - VARIOUS SUBCON - ACTUATOR MOTOR FOR MOTORIZED DAMPER AND THERMOSTAT,Services,Services,4745.0,USD,2016,1,566,RFPO-566-S9035,Base PO
RFPO-1192-V4360-1,12 Jan 2016,PO for MUG WHITE WITH RED CIRCLE AND HAND CERAMIC  2 FULL COLOR BANDING ON TWO SIDE WITH CARTON BOX AS SAMPLE,ALAM ALIBDAA,FIRESTOP,PO for MUG WHITE WITH RED CIRCLE AND HAND CERAMIC  2 FULL COLOR BANDING ON TWO SIDE WITH CARTON BOX AS SAMPLE,Various,Various,7115.59,USD,2016,1,1192,RFPO-1192-V4360,Base PO
PO-637-M4103-1,12 Jan 2016,PO for Supply of Flasher and Smoke Detector - Bosch,INDUSTRIAL EQUIPMENT CORP.,MACRO,PO for Supply of Flasher and Smoke Detector - Bosch,Mechanical,Mechanical,5159.75,USD,2016,1,637,PO-637-M4103,Base PO
RFPO-566-E6812-1,11 Jan 2016,PO for SAME DAY OF PAYMENT,Aramish Electric Co ltd,MACRO,PO for SAME DAY OF PAYMENT,Electrical,Electrical,577.22,USD,2016,1,566,RFPO-566-E6812,Base PO
RFPO-637-S9037-1,07 Jan 2016,PO for FOX MOI NPCC - CHANGE ORDER NO. 2 - VARIOUS MATERIALS,Unspecified Supplier,MACRO,PO for FOX MOI NPCC - CHANGE ORDER NO. 2 - VARIOUS MATERIALS,Services,Services,4832.311,USD,2016,1,637,RFPO-637-S9037,Base PO
PO-1005-E6953-1,07 Jan 2016,PO for Electrical BaseBoard Heaters,GLEN DIMPLEX IRELAND,MVL ENERGY,PO for Electrical BaseBoard Heaters,Electrical,Electrical,4605.06,USD,2016,1,1005,PO-1005-E6953,Base PO
Fresh PO-118,06 Jan 2016,Supply of Unit Heaters,Micron Ventures FZE,Unknown,Supply of Unit Heaters,Various,Various,3235.0,USD,2016,1,118,Fresh PO-118,Base PO
RFPO-637-V6827-1,04 Jan 2016,PO for BOBRICK SOAP DISPENSER B - 2111,WELKIN INTERNATIONAL,MACRO,PO for BOBRICK SOAP DISPENSER B - 2111,Various,Various,1680.0,USD,2016,1,637,RFPO-637-V6827,Base PO
RFPO-637-E6819C-1,04 Jan 2016,PO for Weatherproof Residual current Device -(GFCI) w/ metal Box SAME AS PER PICTURE,HAJI GHANI SONS,MACRO,PO for Weatherproof Residual current Device -(GFCI) w/ metal Box SAME AS PER PICTURE,Electrical,Electrical,30667.68,USD,2016,1,637,RFPO-637-E6819C,Base PO
RFPO-637-E6827-1,04 Jan 2016,PO for TL5 35 PHILIPS BULB 35 WATTS CODE NUMBER 5612-284,Sun Light Electricity Services,MACRO,PO for TL5 35 PHILIPS BULB 35 WATTS CODE NUMBER 5612-284,Electrical,Electrical,1078.0,USD,2016,1,637,RFPO-637-E6827,Base PO
PO-1005-M6901-1,04 Jan 2016,PO for Electrical Unit Heaters 2kw - PLX2000 AND 1KW - PLX1000,GLEN DIMPLEX IRELAND,MACRO,PO for Electrical Unit Heaters 2kw - PLX2000 AND 1KW - PLX1000,Mechanical,Mechanical,20405.06,USD,2016,1,1005,PO-1005-M6901,Base PO
RFPO-637-E6828-1,04 Jan 2016,PO for FOX MOI NPCC TL5 35 PHILIPS BULB 35 WATTS 5 feet,Sun Light Electricity Services,MACRO,PO for FOX MOI NPCC TL5 35 PHILIPS BULB 35 WATTS 5 feet,Electrical,Electrical,1078.0,USD,2016,1,637,RFPO-637-E6828,Base PO
RFPO-637-V6826-1,03 Jan 2016,PO for 30 Amp Fusible Safety switch with Fuse (Out door),Duran Bros,MACRO,PO for 30 Amp Fusible Safety switch with Fuse (Out door),Various,Various,24360.0,USD,2016,1,637,RFPO-637-V6826,Base PO
RFPO-637-V6826-2,03 Jan 2016,PO for MOI NPCC FIT OUT SUPPLY OF  30 Amp Fusible Safety switch AND 100 Amp Fusible Safety switch WITH FUSE,Duran Bros,MACRO,PO for MOI NPCC FIT OUT SUPPLY OF  30 Amp Fusible Safety switch AND 100 Amp Fusible Safety switch WITH FUSE,Various,Various,22814.4,USD,2016,1,637,RFPO-637-V6826,Change Order
RFPO-637-E6826-1,31 Dec 2015,PO for AC- Cable 4x4 mm2,HAJI GHANI SONS,MACRO,PO for AC- Cable 4x4 mm2,Electrical,Electrical,2254.0,USD,2015,12,637,RFPO-637-E6826,Base PO
RFPO-637-S9035-1,30 Dec 2015,"PO for Cable Tie, 250mm",Unspecified Supplier,MACRO,"PO for Cable Tie, 250mm",Services,Services,4367.302,USD,2015,12,637,RFPO-637-S9035,Base PO
RFPO-781-V4252-2,29 Dec 2015,"PO for ANSI GRADE 1 LOCKSET, J LEVER ON LN ROSE, CYLINDER BOTH SIDES WITH 2 KEYS EACH, FAIL SECURE 24VDC REX SWITCH SSS",Abdulaziz and Saad Almoajil Co,MACRO,"PO for ANSI GRADE 1 LOCKSET, J LEVER ON LN ROSE, CYLINDER BOTH SIDES WITH 2 KEYS EACH, FAIL SECURE 24VDC REX SWITCH SSS",Various,Various,980.26,USD,2015,12,781,RFPO-781-V4252,Change Order
RFPO-637-E6825-1,29 Dec 2015,PO for FIRE ALARM CABLE ** MM RED ERSE KABLO,HAJI GHANI SONS,MACRO,PO for FIRE ALARM CABLE ** MM RED ERSE KABLO,Electrical,Electrical,7056.0,USD,2015,12,637,RFPO-637-E6825,Base PO
RFPO-637-V6825-1,29 Dec 2015,"PO for GENERAL SAFETY SWITCH 30 AMPS, FUSIBLE, 3 PHASE , INDOOR",CALA LOGISTICS SERVICES,MACRO,"PO for GENERAL SAFETY SWITCH 30 AMPS, FUSIBLE, 3 PHASE , INDOOR",Various,Various,20790.01,USD,2015,12,637,RFPO-637-V6825,Base PO
RFPO-637-V6823-1,28 Dec 2015,PO for 3 EA DOOR SILENCERS L03011,HASHMATKHAN STEEL,MACRO,PO for 3 EA DOOR SILENCERS L03011,Various,Various,1097.6,USD,2015,12,637,RFPO-637-V6823,Base PO
RFPO-637-B5302B-1,28 Dec 2015,PO for OVER HEAD DOOR CLOSER LOW RESISTANCE 88234,AZIZ ULLAH NASARY WARDAK LTD,MACRO,PO for OVER HEAD DOOR CLOSER LOW RESISTANCE 88234,Various,Various,5598.0,USD,2015,12,637,RFPO-637-B5302B,Base PO
RFPO-637-V6824-1,28 Dec 2015,PO for TERMINAL LUG 4MM,CALA LOGISTICS SERVICES,MVL VENTURES,PO for TERMINAL LUG 4MM,Various,Various,176.4,USD,2015,12,637,RFPO-637-V6824,Base PO
