RowNo,PONumber,PODate,POName,Supplier,Entity,EntityCode,Project,Material,OriginalValue,Currency,ValueUSD,POSpendUSD,POType,Year,Month,YearMonth,UsedInTab
3110,RFPO-497-V4251-1,13 May 2015,PO for VISON GLASS WITH GEORGIAN WIRE 95CM*60CM 6 MM THICK,CALA LOGISTICS SERVICES,MACRO,V4251,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,1029.0,USD,1029.0,1029.0,Base PO,2015,5,2015-05,GSA (Global Spend Analysis) + M&D (as PO)
3111,RFPO-497-E6800-1,13 May 2015,PO for METAL HALIDE FOR CANOPY LIGHT 170 WATTS,HAJI GHANI SONS,MACRO,E6800,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,80.0,USD,80.0,80.0,Base PO,2015,5,2015-05,GSA (Global Spend Analysis) + M&D (as PO)
3112,PO-1005-V6804-1,13 May 2015,PO for Door Closer for Aluminum Door. KALE BRAND MODEL NO. KD-002/30-330,AL MALIKA HARDWARE AND TOOLS,MVL VENTURES,V6804,General,General,2640.0,AED,718.87,718.87,Base PO,2015,5,2015-05,GSA (Global Spend Analysis) + M&D (as PO)
3113,RFPO-497-E6801-1,13 May 2015,PO for PL 8 CIRCUIT BREAKER ABB BRAND 225 AMPS AND 100 AMPS,HAJI GHANI SONS,MACRO,E6801,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,289.1,USD,289.1,289.1,Base PO,2015,5,2015-05,GSA (Global Spend Analysis) + M&D (as PO)
3114,RFPO-573-V4351-1,13 May 2015,PO for Supply FUELS FOR DELARAM TURNOVER,Falcon Eyes Logistic and Services,MACRO,V4351,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,121181.704,USD,121181.7,121181.7,Base PO,2015,5,2015-05,GSA (Global Spend Analysis) + M&D (as PO)
3115,RFPO-497-1484-2,10 May 2015,PUNCHLIST #3 SUPPLY OF MORTISE LOCK WITH CYLINDER,AL MALIKA HARDWARE AND TOOLS,MACRO,1484,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,5320.0,AED,1448.64,1448.64,Change Order,2015,5,2015-05,GSA (Global Spend Analysis) + M&D (as PO)
3116,RFPO-982-1591A-1,05 May 2015,RFPO-982-1591A-1,Fox Logistics and Construction,MACRO,1591A,MFNDU - SUBCONTRACTS - MACEC,,7046365.01,USD,7046365.01,7046365.01,Base PO,2015,5,2015-05,GSA (Global Spend Analysis) + M&D (as PO)
3117,PO-1005-V4251-1,28 Apr 2015,PO for Eurosafe FFP3 Valved Particulate Respirator,Atlas Safety Products,MVL VENTURES,V4251,General,General,3200.0,AED,871.36,871.36,Base PO,2015,4,2015-04,GSA (Global Spend Analysis) + M&D (as PO)
3118,RFPO-497-1633-1,26 Apr 2015,PO for Turkmenistan High Quality Diesel L-62,Falcon Eyes Logistic and Services,MACRO,1633,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,28787.31,USD,28787.31,28787.31,Base PO,2015,4,2015-04,GSA (Global Spend Analysis) + M&D (as PO)
3119,RFPO-637-1636-1,26 Apr 2015,PO for Supply Of INTERIOR DOOR SIGNAGES,CALA LOGISTICS SERVICES,MACRO,1636,Kabul Fit Out_Supply Of  SAFETY VESTS & HELMETS,Building Materials,8677.9,USD,8677.9,8677.9,Base PO,2015,4,2015-04,GSA (Global Spend Analysis) + M&D (as PO)
3120,RFPO-982-1597-1,20 Apr 2015,PO for Supply Of PPE SAFETY MATERIALS,CALA LOGISTICS SERVICES,MACRO,1597,MFNDU - SUBCONTRACTS - MACEC,,3727.92,USD,3727.92,3727.92,Base PO,2015,4,2015-04,GSA (Global Spend Analysis) + M&D (as PO)
3121,RFPO-497-1604-1,16 Apr 2015,PO for Supply Of LOOP CARDS AND MOTHER BOARDS FOR FIRE ALARM SYSTEM,HAVEN FIRE & SAFETY LLC,MACRO,1604,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,3750.0,AED,1021.12,1021.12,Base PO,2015,4,2015-04,GSA (Global Spend Analysis) + M&D (as PO)
3122,RFPO-497-1602-1,15 Apr 2015,PO for Supply Of Approved Thermostat - STEGO FZ011.01170.0-00,Al Taqwa Electrical Ware Trading LLC,MACRO,1602,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,960.0,AED,261.41,261.41,Base PO,2015,4,2015-04,GSA (Global Spend Analysis) + M&D (as PO)
3123,RFPO-637-1600-1,14 Apr 2015,PO for Supply Of TEX SCREW WITH EPDM WASHER - SDS ( Self Drilling Screw) 5.5 X 40mm,MEDAL BUILDERS Engineering & Construction Co.,MACRO,1600,Kabul Fit Out_Supply Of  SAFETY VESTS & HELMETS,Building Materials,117.6,USD,117.6,117.6,Base PO,2015,4,2015-04,GSA (Global Spend Analysis) + M&D (as PO)
3124,RFPO-497-1585-1,13 Apr 2015,PO for ELECTRICAL PUNCH LIST # 7,HAJI GHANI SONS,MACRO,1585,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,6152.69,USD,6152.69,6152.69,Base PO,2015,4,2015-04,GSA (Global Spend Analysis) + M&D (as PO)
3125,RFPO-497-1587-1,12 Apr 2015,PO for Supply Of ANALOGUE ADDRESSABLE HEAT DETECTOR C/W BASE,HAVEN FIRE & SAFETY LLC,MACRO,1587,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,180.0,AED,49.01,49.01,Base PO,2015,4,2015-04,GSA (Global Spend Analysis) + M&D (as PO)
3126,PO-315-1534-2,08 Apr 2015,Purchase Order for FRBH 87,AW Rostamani Lumina,Unknown,1534,General,General,8250.0,AED,2246.47,2246.47,Change Order,2015,4,2015-04,GSA (Global Spend Analysis) + M&D (as PO)
3127,PO-315-1534-3,08 Apr 2015,PO FOR BAOLAI PHOTOCELL,HAJI GHANI SONS,Unknown,1534,General,General,896.7,USD,896.7,896.7,Change Order,2015,4,2015-04,GSA (Global Spend Analysis) + M&D (as PO)
3128,PO-415-1567-1,06 Apr 2015,PO for GRAVITY SHUTTER WITH ALUMINUM INSECT SCREEN,Unspecified Supplier,Unknown,1567,General,General,1483.0,AED,403.82,403.82,Base PO,2015,4,2015-04,GSA (Global Spend Analysis) + M&D (as PO)
3129,RFPO-637-1260-1,02 Apr 2015,PO for SCOPE OF WORK,World Gate Engineering & Construction,MACRO,1260,Kabul Fit Out_Supply Of  SAFETY VESTS & HELMETS,Building Materials,1523532.16,USD,1523532.16,1523532.16,Base PO,2015,4,2015-04,GSA (Global Spend Analysis) + M&D (as PO)
3130,RFPO-637-1260-2,02 Apr 2015,"Change Order A : Anchor Bolt, Terrazo Tiles & Demolition And Disposal Of Temporary ECP",World Gate Engineering & Construction,MACRO,1260,Kabul Fit Out_Supply Of  SAFETY VESTS & HELMETS,Building Materials,1664382.16,USD,1664382.16,1664382.16,Change Order,2015,4,2015-04,GSA (Global Spend Analysis) + M&D (as PO)
3131,RFPO-637-1260-3,02 Apr 2015,Change Order B : ADDITIONS TO SOW - HELIPAD,World Gate Engineering & Construction,MACRO,1260,Kabul Fit Out_Supply Of  SAFETY VESTS & HELMETS,Building Materials,1974480.82,USD,1974480.82,1974480.82,Change Order,2015,4,2015-04,GSA (Global Spend Analysis) + M&D (as PO)
3132,RFPO-497-1560-1,01 Apr 2015,PO for Supply of EXPLOSION PROOF JUNCTION BOX 3/4 INCH THREAD 4 HOLES AS PER ATTACHED DATA SHEET,HAJI GHANI SONS,MACRO,1560,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,1102.5,USD,1102.5,1102.5,Base PO,2015,4,2015-04,GSA (Global Spend Analysis) + M&D (as PO)
3133,RFPO-573-1555-1,31 Mar 2015,PO for Metal Enclosed Switch gear Compound With Fuse,Ulusoy Elektrik &#304;malat Taahhut ve Ticaret A.S.,MACRO,1555,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,1993.06,USD,1993.06,1993.06,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3134,PO-315-1496-1,30 Mar 2015,PO for GUARD TOWER SEARCHLIGHTS,HAJI GHANI SONS,Unknown,1496,General,General,21070.0,USD,21070.0,21070.0,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3135,PO-315-1558-1,30 Mar 2015,PO for Explosion Proof Thermostat - 862E,KIA SYSTEMS FZE,Unknown,1558,General,General,1372.0,USD,1372.0,1372.0,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3136,RFPO-566-1557-1,29 Mar 2015,PO for GUARD TOWER  SEARCHLIGHTST FR300C MODEL A4826 HANDLE 2100MM,HAJI GHANI SONS,MACRO,1557,"Khas Khunar Project_Supply Of Fuel, Vehicles And Waste Disposal",Construction,29498.0,USD,29498.0,29498.0,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3137,PO-315-1540-1,24 Mar 2015,PO forDETENTION CELL LIGHTING FIXTURE D,TIC LIGHT ELECTRICAL CORP,Unknown,1540,General,General,5097.0,USD,5097.0,5097.0,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3138,RFPO-497-1536-1,24 Mar 2015,PO for Electrical Panel Board 300A (200x100x35 cm),Panel Tech Engineering Co,MACRO,1536,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,2940.0,USD,2940.0,2940.0,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3139,PO-315-1543-1,24 Mar 2015,PO for  Supply Of Detention Cell Toilet,MEDAL BUILDERS Engineering & Construction Co.,Unknown,1543,General,General,28322.0,USD,28322.0,28322.0,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3140,RFPO-573-1538-1,23 Mar 2015,PO for Translation of O & M Construction Manuals,ELIA TRANSLATION CENTER,MACRO,1538,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,11038.72,USD,11038.72,11038.72,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3141,SPO-573-1001-1,23 Mar 2015,PO for,Sahari Group of Companies,Unknown,1001,General,General,495096.0,USD,495096.0,495096.0,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3142,SPO-573-1001-2,23 Mar 2015,PO for,Sahari Group of Companies,Unknown,1001,General,General,495096.0,USD,495096.0,495096.0,Change Order,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3143,PO-315-1534-1,19 Mar 2015,PO for DOOR LIGHTING FIXTURE ?C?,HAJI GHANI SONS,Unknown,1534,General,General,899.64,USD,899.64,899.64,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3144,RFPO-573-1537-1,19 Mar 2015,PO for Supply Of Whole EPDM Waterproofing System ORGANIX,United Ceramics & Building Materials,MACRO,1537,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,2440.2,USD,2440.2,2440.2,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3145,RFPO-497-1529-1,18 Mar 2015,PO for Supply Of PL #6 ADDITIONAL ELECTRICAL MATERIALS,HAJI GHANI SONS,MACRO,1529,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,2299.57,USD,2299.57,2299.57,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3146,RFPO-497-1524-1,17 Mar 2015,PO for Supply of PL #6 DOUBLE ROBE HOOK RAK 21005 KLUDIRAK CALIBER,United Ceramics & Building Materials,MACRO,1524,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,627.2,USD,627.2,627.2,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3147,RFPO-497-1526-1,17 Mar 2015,Supply Of PL #6 METAL BOX FOR VIKO RECEPTACLE (SAME AS SUPPLIED BEFORE),Panel Tech Engineering Co,MACRO,1526,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,279.3,USD,279.3,279.3,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3148,PO-814-1078-3,17 Mar 2015,Differing Building Conditions (Column Anchor Bolt & Terrazzo),Unspecified Supplier,Unknown,1078,General,General,0.0,USD,0.0,0,Change Order,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3149,SPO-637-1078-4,17 Mar 2015,Differing Building Conditions (Column Anchor Bolt & Terrazzo),World Gate Engineering & Construction,Unknown,1078,General,General,106150.0,USD,106150.0,106150.0,Change Order,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3150,SPO-637-1078-5,17 Mar 2015,Differing Building Conditions (Column Anchor Bolt & Terrazzo),World Gate Engineering & Construction,Unknown,1078,General,General,108165.0,USD,108165.0,108165.0,Change Order,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3151,RFPO-573-1522-1,15 Mar 2015,PO FOR Supply Of INCENERATOR OFFLOAD PUMP TRANSFER MATERIALS - SEAMLESS PIPE,Rubaiya Zueaid Building Materials Co. LLC,MACRO,1522,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,17490.0,AED,4762.53,4762.53,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3152,PO-315-1518-1,12 Mar 2015,2 INCHES BACK FLOW PREVENTER,INDUSTRIAL EQUIPMENT CORP.,Unknown,1518,General,General,1190.0,USD,1190.0,1190.0,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3153,PO-315-1518-2,12 Mar 2015,SUPPLY OF FLOOR DRAIN,United Ceramics & Building Materials,Unknown,1518,General,General,205.8,USD,205.8,205.8,Change Order,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3154,RFPO-497-1517-1,11 Mar 2015,Supply Of ADDITIONAL CONCERTINA WIRE FOR FENCES 2ND ORDER,CALA LOGISTICS SERVICES,MACRO,1517,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,599.76,USD,599.76,599.76,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3155,PO-315-1515-1,10 Mar 2015,ORDER 965 SUPPLY OF THERMOSTAT FZK011,Al Taqwa Electrical Ware Trading LLC,Unknown,1515,General,General,120.0,AED,32.68,32.68,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3156,RFPO-497-1513-1,10 Mar 2015,PO for Supply OF UNIT HEATER HEATER GLEN DIMPLEX AC3N,GLEN DIMPLEX IRELAND,MACRO,1513,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,1786.05,GBP,2268.28,2268.28,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3157,PO-315-1515-2,10 Mar 2015,PO for APPROVED EYEWASH STATION,Midas Safety,Unknown,1515,General,General,1850.0,AED,503.75,503.75,Change Order,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3158,PO-315-1510-1,09 Mar 2015,PO for FRP PIPES AND FITTINGS (ORD 963),FUTURE PIPE INDUSTRIES,Unknown,1510,General,General,6947.7,USD,6947.7,6947.7,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3159,PO-315-1510-2,09 Mar 2015,PO for FOAM BLOCK - CENTRALIZER FOR FRP,Prime Seal Insulation and Protective Materials LLC,Unknown,1510,General,General,10140.0,AED,2761.12,2761.12,Change Order,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3160,PO-315-1509-1,08 Mar 2015,Supply Of ZIP TYPE WRAP AROUND CABLE REPAIR SLEEVE CRSM 107/29-1500,Skylight Electric Ware Trading LLC,Unknown,1509,General,General,400.0,AED,108.92,108.92,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3161,RFPO-497-1474-1,05 Mar 2015,PO for Supply of  ADDITIONAL MATERIALS FOR FENCE,Nuween Goster construction and Architecture Co.,MACRO,1474,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,17517.0,USD,17517.0,17517.0,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3162,RFPO-573-1505-1,05 Mar 2015,PO for Supply Of SPARES - STEEL DOOR ACCESSORIES,Consort Architectural Hardware,MACRO,1505,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,600.0,AED,163.38,163.38,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3163,RFPO-497-1506-1,05 Mar 2015,PO for Supply Of 3000 Watt Dimmer Switches For Fans (SAME AS SUPPLIED BEFORE) PL 4,AL Kissoof General Trading LLC,MACRO,1506,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,1700.0,USD,1700.0,1700.0,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3164,PO-315-1507-1,05 Mar 2015,PO for KMP Panel with Cable Set 6KW,Baymak Mak San ve Tic AS,Unknown,1507,General,General,86.0,USD,86.0,86.0,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3165,RFPO-573-1508-1,05 Mar 2015,PO for FRP PIPES AND FITTINGS,FUTURE PIPE INDUSTRIES,MACRO,1508,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,9238.76,USD,9238.76,9238.76,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3166,RFPO-497-1494-1,04 Mar 2015,PO for Supply Of CHEMICAL BUILDING AND PL 4 ELECTRICAL MATERIAL [LIGHTING FIXTURE B & B2],PELSAN Elektrik San. ve Dis Tic Ltd. Sti,MACRO,1494,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,2994.7,USD,2994.7,2994.7,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3167,RFPO-573-1503-1,04 Mar 2015,PO for Supply Of WOODEN RACK FOR WEAPONS (AS PER APPROVED DRAWING),MEDAL BUILDERS Engineering & Construction Co.,MACRO,1503,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,19551.0,USD,19551.0,19551.0,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3168,RFPO-497-1504-1,04 Mar 2015,PO for Supply Of ADDITIONAL CONCERTINA WIRE FOR FENCES,CALA LOGISTICS SERVICES,MACRO,1504,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,370.44,USD,370.44,370.44,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3169,RFPO-497-1493-1,03 Mar 2015,"PO for Supply Of 4TH PUNCHLIST - GI PLAIN SHEET, M10 ANCHOR BOLT AND CE170A TONER",CALA LOGISTICS SERVICES,MACRO,1493,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,1145.13,USD,1145.13,1145.13,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3170,RFPO-573-1478-1,02 Mar 2015,PO for Supply Of SPARES - PLUMBING MATERIALS,MILLI FACTORY,MACRO,1478,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,341.65,USD,341.65,341.65,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3171,RFPO-573-1488-1,02 Mar 2015,PO for Supply Of SPARES PLUMBING GI MI CPVC FITTINGS,Rubaiya Zueaid Building Materials Co. LLC,MACRO,1488,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,554.0,AED,150.85,150.85,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3172,RFPO-573-1489-1,02 Mar 2015,PO for Supply Of SPARES - DOOR ACCESSORIES ALUMINUM DOOR AND PVC DOOR,RUYA PVC VE ALUMINYUM DOGRAMA SAN. VE TIC.LTD.&#350;T&#304;,MACRO,1489,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,12010.4,USD,12010.4,12010.4,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3173,RFPO-497-1482-1,01 Mar 2015,PO for Supply Of Flexible Conduit Connection 3/4 Inch,"Reliable City FZE, General Trading Co.",MACRO,1482,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,324.0,USD,324.0,324.0,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3174,RFPO-573-1483-1,01 Mar 2015,PO for Supply Of SPARES CLEANOUT STRAIGHT - 3 INCHES OATEY 74217,United Ceramics & Building Materials,MACRO,1483,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,455.7,USD,455.7,455.7,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3175,RFPO-497-1484-1,01 Mar 2015,PO for Supply Of ADDITIONAL DOOR HARDWARE 3RD PUNCHLIST,RUYA PVC VE ALUMINYUM DOGRAMA SAN. VE TIC.LTD.&#350;T&#304;,MACRO,1484,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,4197.0,USD,4197.0,4197.0,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3176,RFPO-573-1487-1,01 Mar 2015,"PO for Supply Of SPARE - Fire Extinguishers, Dry Chemical Type, 4.5 Kg, Ref FE",Bristol Fire Engineering LLC,MACRO,1487,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,1870.0,AED,509.2,509.2,Base PO,2015,3,2015-03,GSA (Global Spend Analysis) + M&D (as PO)
3177,RFPO-497-1475-1,26 Feb 2015,PO for Supply Of ALUMINUM FILTER 18 SQ.M,ACCURA,MACRO,1475,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,4250.0,AED,1157.27,1157.27,Base PO,2015,2,2015-02,GSA (Global Spend Analysis) + M&D (as PO)
3178,RFPO-573-1467-1,25 Feb 2015,PO for Supply Of SPARES - IKIZLER EXIT SIGN (SAME AS SUPPLIED BEFORE),IKIZLER AYDINLATMA ARMATURLERI SAN VE. TIC. A.S,MACRO,1467,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,2342.3,EURO,2342.3,2342.3,Base PO,2015,2,2015-02,GSA (Global Spend Analysis) + M&D (as PO)
3179,RFPO-573-1477-1,25 Feb 2015,PO for Supply Of SPARES - INCANDESCENT ONE PIECE WITH APPROVED LENS STABILIZED HIGH IMPACT POLY CARBONATE (100W),AW Rostamani Lumina,MACRO,1477,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,8250.0,AED,2246.47,2246.47,Base PO,2015,2,2015-02,GSA (Global Spend Analysis) + M&D (as PO)
3180,RFPO-497-1469-1,24 Feb 2015,PO for Supply Of LEADED SINGLE WOODEN DOORS,Frank Shields Medical Equipment,MACRO,1469,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,10700.0,AED,2913.61,2913.61,Base PO,2015,2,2015-02,GSA (Global Spend Analysis) + M&D (as PO)
3181,RFPO-573-1468-1,24 Feb 2015,PO for Supply Of Spares - Plumbing,United Ceramics & Building Materials,MACRO,1468,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,3080.14,USD,3080.14,3080.14,Base PO,2015,2,2015-02,GSA (Global Spend Analysis) + M&D (as PO)
3182,RFPO-497-1464-1,23 Feb 2015,"PO for Supply Of 100x40mm, PERFORATED CABLE TRAY, PREGALVANIZED",Panel Tech Engineering Co,MACRO,1464,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,3055.64,USD,3055.64,3055.64,Base PO,2015,2,2015-02,GSA (Global Spend Analysis) + M&D (as PO)
3183,RFPO-573-1465-1,23 Feb 2015,PO for Supply Of SPARES - DECO LIGHTING FIXTURE EMERGENCY BATTERY PACK (B) DCX-1236-WH2250 (as Per Approved Data Sheet Of Deco Emergency Light),TIC LIGHT ELECTRICAL CORP,MACRO,1465,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,5882.97,USD,5882.97,5882.97,Base PO,2015,2,2015-02,GSA (Global Spend Analysis) + M&D (as PO)
3184,RFPO-573-1466-1,23 Feb 2015,PO for SUPPLY OF SPARES - THERMOSTAT N/C+N/O FZK011.,WORLD BRIDGE GENERAL TRADING LLC,MACRO,1466,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,1743.0,AED,474.62,474.62,Base PO,2015,2,2015-02,GSA (Global Spend Analysis) + M&D (as PO)
3185,RFPO-497-1455-1,22 Feb 2015,PO for Supply Of Nurses Cabinet 138 (Cabinet With Counter-top Stone),MEDAL BUILDERS Engineering & Construction Co.,MACRO,1455,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,539.0,USD,539.0,539.0,Base PO,2015,2,2015-02,GSA (Global Spend Analysis) + M&D (as PO)
3186,PO-215-1456-1,22 Feb 2015,ADDITIONAL CEILING FAN 5 SPEED PANASONIC MODEL F56MZ2,Al Futtaim Panatech LLC,Unknown,1456,General,General,157.0,AED,42.75,42.75,Base PO,2015,2,2015-02,GSA (Global Spend Analysis) + M&D (as PO)
3187,RFPO-497-1457-1,22 Feb 2015,PO for EXCEL CLEAT ANGLE CONNECTOR,Unspecified Supplier,MACRO,1457,Delaram Fit Out_Supply Of Leviton Porcelain Lamp Holder - L1,Building Materials,2250.0,AED,612.67,612.67,Base PO,2015,2,2015-02,GSA (Global Spend Analysis) + M&D (as PO)
3188,RFPO-573-1458-1,22 Feb 2015,PO for Supply Of SPARES - TWISTED LAMP. TORNADO. PHILIPS BRAND 42W WW E27 220-240V,Gulf Ocean Lights LLC,MACRO,1458,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,27268.5,AED,7425.21,7425.21,Base PO,2015,2,2015-02,GSA (Global Spend Analysis) + M&D (as PO)
3189,RFPO-573-1460-1,22 Feb 2015,PO for Supply of  SPARES - WALL MOUNTED SINK MIXER/SHORT NECK,CALA LOGISTICS SERVICES,MACRO,1460,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,1111.32,USD,1111.32,1111.32,Base PO,2015,2,2015-02,GSA (Global Spend Analysis) + M&D (as PO)
3190,RFPO-573-1462-1,22 Feb 2015,PO for Supply Of SPARE - Analogue Addressable Optical Smoke Detector C/w Base CAP320+CAB3000,HAVEN FIRE & SAFETY LLC,MACRO,1462,Delaram Fit Out_Supply Of Door And Door Accesories,Doors,11235.0,AED,3059.29,3059.29,Base PO,2015,2,2015-02,GSA (Global Spend Analysis) + M&D (as PO)
